,fileid
9540,20110322-1500-COMMITTEE-ECON_de_8_1
9541,20100223-0900-COMMITTEE-IMCO_de_213_1
9542,20120228-0900-COMMITTEE-TRAN_de_161_1
9543,20120320-1500-COMMITTEE-AGRI_de_18_0
9544,20100504-1400-SPECIAL_de_40_1
9545,20130314-0938-SPECIAL-UNKN_de_37_1
9546,20130225-1500-COMMITTEE-ENVI_de_187_0
9547,20160404-1500-COMMITTEE-INTA_de_72_1
9548,20110621-0900-COMMITTEE-CONT_de_223_1
9549,20120125-0900-COMMITTEE-JURI_de_309_1
9550,20120125-0900-COMMITTEE-LIBE_de_54_1
9551,20131014-1600-COMMITTEE-FEMM-PECH_de_291_1
9552,20181010-1500-SPECIAL-OTHER_de_370_1
9553,20191204-1400-COMMITTEE-AFET_de_151_0
9554,20121126-1500-COMMITTEE-ENVI_de_128_1
9555,20160224-0900-PLENARY-7_de_144_0
9556,20160421-0900-COMMITTEE-CONT_de_195_0
9557,20121105-1500-COMMITTEE-LIBE_de_78_0
9558,20180620-1430-COMMITTEE-LIBE_de_4_1
9559,20150903-0900-COMMITTEE-ENVI_de_25_1
9560,20181024-0900-PLENARY_de_1131_1
9561,20111004-0900-COMMITTEE-ENVI_de_24_0
9562,20141120-0900-COMMITTEE-LIBE_de_181_1
9563,20130710-0900-COMMITTEE-LIBE_de_95_1
9564,20161205-1500-COMMITTEE-INTA_de_176_1
9565,20131205-0900-COMMITTEE-AFET_de_20_0
9566,20130710-1500-COMMITTEE-SEDE_de_42_0
9567,20091020-0900-PLENARY-14_de_13_0
9568,20101201-0900-COMMITTEE-ECON_de_325_1
9569,20150528-0900-COMMITTEE-INTA_de_3_1
9570,20100127-0900-COMMITTEE-ENVI_de_295_1
9571,20110614-1500-COMMITTEE-ECON_de_23_0
9572,20131218-1500-COMMITTEE-DEVE_de_28_1
9573,20150702-0900-COMMITTEE-LIBE_de_52_0
9574,20171214-0900-PLENARY-4_de_28_1
9575,20201110-1345-COMMITTEE-LIBE-1_de_15_0
9576,20120201-0900-PLENARY-9_de_104_1
9577,20160421-0900-COMMITTEE-IMCO_de_47_0
9578,20160426-0900-COMMITTEE-CULT_de_128_1
9579,20110118-0900-PLENARY-11_de_94_0
9580,20151207-1500-SPECIAL-UNKN_de_129_0
9581,20170614-0900-PLENARY-24_de_4_1
9582,20171010-0900-COMMITTEE-ECON_de_163_1
9583,20200129-0900-PLENARY_de_369_0
9584,20170630-1100-SPECIAL-UNKN_de_44_0
9585,20150224-0900-COMMITTEE-AFET_de_57_0
9586,20110523-1500-COMMITTEE-BUDG_de_202_1
9587,20171012-1430-SPECIAL-UNKN2_de_259_0
9588,20160711-1500-COMMITTEE-AFET_de_88_0
9589,20110412-1500-COMMITTEE-ITRE_de_57_1
9590,20130530-0900-COMMITTEE-LIBE_de_135_0
9591,20150416-0900-COMMITTEE-EMPL_de_111_1
9592,20130530-0900-COMMITTEE-IMCO_de_140_1
9593,20131217-1500-COMMITTEE-CULT_de_74_1
9594,20161129-1500-COMMITTEE-ENVI_de_195_0
9595,20180710-1030-COMMITTEE-ENVI_de_108_1
9596,20131014-1530-COMMITTEE-AFCO_de_133_1
9597,20150226-0900-COMMITTEE-DROI_de_165_0
9598,20140903-1500-COMMITTEE-JURI_de_108_1
9599,20200604-1345-COMMITTEE-ITRE_de_208_0
9600,20140416-0900-PLENARY-10_de_7_1
9601,20161011-1500-COMMITTEE-FEMM_de_79_0
9602,20170706-0900-PLENARY-3_de_40_1
9603,20151013-0900-COMMITTEE-ECON_de_222_1
9604,20110906-1800-COMMITTEE-AFET_de_38_1
9605,20100505-1224-SPECIAL_de_1_0
9606,20120112-0900-COMMITTEE-LIBE_de_58_0
9607,20140409-0915-SPECIAL_de_17_1
9608,20201015-0900-COMMITTEE-ITRE_de_143_0
9609,20121128-1500-COMMITTEE-EMPL_de_72_0
9610,20171010-1600-COMMITTEE-IMCO_de_72_0
9611,20120907-1100-SPECIAL-UNKN_de_34_0
9612,20151201-1500-COMMITTEE-DROI_de_92_0
9613,20131128-0900-COMMITTEE-INTA_de_234_1
9614,20141201-1500-COMMITTEE-EMPL_de_33_0
9615,20160927-0900-COMMITTEE-PANA_de_192_1
9616,20120412-0911-SPECIAL_de_132_0
9617,20180222-0900-COMMITTEE-IMCO_de_205_0
9618,20170929-1100-SPECIAL-UNKN_de_8_1
9619,20150226-1500-COMMITTEE-PETI_de_199_1
9620,20141001-0900-COMMITTEE-HEARING2014MT_de_157_1
9621,20120130-1500-COMMITTEE-ENVI_de_56_0
9622,20100602-0900-COMMITTEE-ECON_de_22_0
9623,20170517-0900-PLENARY-16_de_62_1
9624,20190923-1500-COMMITTEE-FEMM_de_140_0
9625,20111004-1500-COMMITTEE-ENVI_de_35_1
9626,20160616-0900-COMMITTEE-INTA_de_155_1
9627,20140723-0900-COMMITTEE-LIBE_de_106_1
9628,20150507-1500-COMMITTEE-EMPL_de_17_0
9629,20100111-1800-SPECIAL_de_125_0
9630,20150319-1600-SPECIAL-EUROSCOLA_de_33_1
9631,20090422-0900-PLENARY-19_de_5_0
9632,20191021-1600-SPECIAL-PRESSER_de_37_0
9633,20100503-1500-COMMITTEE-ENVI_de_12_0
9634,20140924-0900-COMMITTEE-JURI_de_186_0
9635,20190122-0900-COMMITTEE-AFCO_de_1_1
9636,20160620-1500-COMMITTEE-PETI_de_174_0
9637,20091006-1500-COMMITTEE-AFCO_de_262_0
9638,20170228-1500-COMMITTEE-ECON_de_50_1
9639,20190909-1500-COMMITTEE-SEDE_de_83_0
9640,20090309-0900-PLENARY-12_de_14_1
9641,20200507-0900-COMMITTEE-ECON_de_67_0
9642,20170704-0900-PLENARY-6_de_12_1
9643,20151221-1500-COMMITTEE-TRAN_de_305_0
9644,20110614-1500-COMMITTEE-BUDG_de_76_0
9645,20200926-1000-SPECIAL-OTHER-1_de_389_0
9646,20200206-1000-SPECIAL-EUROSCOLA_de_116_0
9647,20200120-1500-COMMITTEE-ENVI_de_118_0
9648,20180911-0900-PLENARY_de_1009_0
9649,20150324-0900-COMMITTEE-CULT_de_253_0
9650,20091201-1500-COMMITTEE-PECH_de_110_0
9651,20180829-0900-COMMITTEE-ECON_de_139_0
9652,20161108-0900-COMMITTEE-IMCO_de_93_0
9653,20191205-0900-COMMITTEE-AGRI_de_52_1
9654,20150416-0900-COMMITTEE-DROI_de_281_1
9655,20131011-1600-SPECIAL-UNKN_de_18_1
9656,20151029-0900-PLENARY-6_de_61_0
9657,20130319-1100-COMMITTEE-SEDE_de_43_0
9658,20130619-1500-COMMITTEE-EMPL_de_115_0
9659,20160512-0900-PLENARY-11_de_109_1
9660,20130905-0900-COMMITTEE-BUDG_de_118_0
9661,20130910-0900-PLENARY-4_de_15_0
9662,20151203-1500-COMMITTEE-PETI_de_133_1
9663,20150209-1900-COMMITTEE-AFET_de_140_1
9664,20120704-0900-PLENARY-3_de_65_0
9665,20180208-0930-SPECIAL-UNKN_de_38_1
9666,20130528-0900-COMMITTEE-DEVE_de_1_0
9667,20200123-0900-COMMITTEE-DROI_de_77_0
9668,20130218-1530-COMMITTEE-AFET_de_112_0
9669,20130612-0900-PLENARY-15_de_210_1
9670,20131128-0900-COMMITTEE-DROI_de_98_0
9671,20110831-1500-COMMITTEE-LIBE_de_189_0
9672,20121106-1424-COMMITTEE-DROI_de_273_1
9673,20170131-0900-COMMITTEE-JURI_de_40_0
9674,20200907-1645-COMMITTEE-ENVI_de_57_0
9675,20140403-0900-PLENARY-3_de_7_1
9676,20150716-0900-COMMITTEE-ENVI_de_205_1
9677,20130321-0900-COMMITTEE-EMPL_de_250_0
9678,20150428-0900-PLENARY-5_de_11_1
9679,20110526-0900-COMMITTEE-ITRE_de_181_1
9680,20130122-0900-COMMITTEE-PETI_de_72_1
9681,20120320-1500-COMMITTEE-REGI_de_256_0
9682,20170313-0900-PLENARY-9_de_115_0
9683,20110926-1630-SPECIAL-UNKN_de_26_0
9684,20110411-1500-COMMITTEE-IMCO_de_352_1
9685,20120112-0900-COMMITTEE-LIBE_de_7_0
9686,20150302-1500-COMMITTEE-IMCO_de_99_2
9687,20200702-1345-COMMITTEE-AFCO_de_134_0
9688,20110217-0900-PLENARY-6_de_44_0
9689,20100713-0900-COMMITTEE-LIBE_de_18_0
9690,20160509-0900-PLENARY-12_de_9_1
9691,20140401-0900-COMMITTEE-INTA_de_124_1
9692,20170712-0900-COMMITTEE-EMPL_de_299_1
9693,20101130-1500-COMMITTEE-IMCO_de_313_1
9694,20160421-0900-COMMITTEE-SEDE_de_36_0
9695,20090211-1500-COMMITTEE-IMCO_de_207_0
9696,20111004-1500-COMMITTEE-ENVI_de_258_1
9697,20170322-1500-COMMITTEE-LIBE_de_41_1
9698,20110412-0900-COMMITTEE-TRAN_de_71_1
9699,20181120-0900-COMMITTEE-CONT_de_16_0
9700,20191203-1430-COMMITTEE-PETI_de_243_1
9701,20100223-1500-COMMITTEE-ENVI_de_293_0
9702,20160608-1100-SPECIAL-UNKN_de_67_0
9703,20191112-1430-COMMITTEE-PETI_de_125_1
9704,20190903-1700-COMMITTEE-EMPL_de_148_0
9705,20170911-0900-PLENARY-18_de_18_0
9706,20141110-1500-COMMITTEE-JURI_de_73_0
9707,20150211-0900-PLENARY-12_de_89_1
9708,20170112-0900-COMMITTEE-ECON_de_199_1
9709,20160502-1600-COMMITTEE-ECON_de_169_0
9710,20151210-0900-COMMITTEE-BUDG_de_341_1
9711,20160309-0900-PLENARY-17_de_68_1
9712,20151030-1000-SPECIAL-UNKN_de_263_0
9713,20120531-0900-COMMITTEE-AFET_de_194_0
9714,20130319-1530-COMMITTEE-REGI_de_124_0
9715,20191126-0900-PLENARY_de_1068_1
9716,20130122-1500-COMMITTEE-CONT_de_277_1
9717,20160421-0930-COMMITTEE-DEVE-AFET_de_29_1
9718,20170503-1500-COMMITTEE-FEMM_de_31_1
9719,20110913-0900-PLENARY-13_de_191_0
9720,20131111-1500-COMMITTEE-DROI_de_292_0
9721,20100318-0900-COMMITTEE-ITRE_de_39_1
9722,20200219-1500-COMMITTEE-REGI_de_261_0
9723,20130220-1500-COMMITTEE-IMCO_de_47_1
9724,20091103-0900-SPECIAL_de_81_0
9725,20100602-1500-COMMITTEE-BUDG_de_112_0
9726,20091104-1500-COMMITTEE-PECH_de_117_0
9727,20160407-1400-COMMITTEE-LIBE_de_75_0
9728,20160111-1500-COMMITTEE-CULT_de_270_0
9729,20090910-1400-SPECIAL_de_60_1
9730,20150318-1500-COMMITTEE-INTA_de_205_2
9731,20120228-0900-COMMITTEE-AFCO_de_120_0
9732,20150629-1500-COMMITTEE-TRAN_de_35_0
9733,20190121-1500-COMMITTEE-DEVE_de_198_0
9734,20100602-0900-COMMITTEE-CULT_de_217_1
9735,20120327-1500-COMMITTEE-CONT_de_138_1
9736,20101025-1500-COMMITTEE-LIBE_de_130_1
9737,20151110-1600-COMMITTEE-ECON_de_46_1
9738,20141203-0800-SPECIAL-UNKN_de_170_1
9739,20171106-1600-COMMITTEE-ITRE_de_24_0
9740,20110316-1500-COMMITTEE-IMCO_de_233_1
9741,20120711-1500-COMMITTEE-SEDE_de_340_1
9742,20141201-1500-COMMITTEE-CULT_de_74_1
9743,20110502-1500-COMMITTEE-BUDG_de_364_1
9744,20120530-0900-COMMITTEE-FEMM_de_235_1
9745,20141120-0900-COMMITTEE-DROI_de_256_1
9746,20090331-0900-COMMITTEE-EMPL_de_92_0
9747,20120109-1500-COMMITTEE-IMCO_de_255_1
9748,20131104-1500-COMMITTEE-AGRI_de_263_0
9749,20151130-1500-COMMITTEE-ECON_de_329_1
9750,20130110-0900-COMMITTEE-ECON_de_305_0
9751,20110525-1500-COMMITTEE-IMCO_de_232_1
9752,20110207-1500-COMMITTEE-DROI_de_156_1
9753,20150903-0900-COMMITTEE-ENVI_de_31_1
9754,20170213-0900-PLENARY-17_de_9_1
9755,20130422-1600-COMMITTEE-AFET_de_258_1
9756,20181010-0900-COMMITTEE-AFCO_de_112_1
9757,20120123-1100-SPECIAL_de_36_1
9758,20120531-1500-COMMITTEE-IMCO_de_67_0
9759,20101215-0900-PLENARY-4_de_144_1
9760,20171122-1500-COMMITTEE-CULT_de_11_0
9761,20130611-0900-PLENARY-5_de_132_0
9762,20180313-0900-PLENARY-12_de_150_0
9763,20110413-1500-COMMITTEE-DROI_de_137_0
9764,20150126-1500-COMMITTEE-ITRE_de_56_1
9765,20161012-1615-COMMITTEE-AGRI_de_214_0
9766,20090330-1500-COMMITTEE-SEDE_de_0_1
9767,20141007-1000-COMMITTEE-HEARING2014JK_de_303_1
9768,20100623-1630-COMMITTEE-LIBE_de_32_1
9769,20180913-0900-PLENARY_de_200_1
9770,20111011-0900-COMMITTEE-ECON_de_122_0
9771,20201027-0900-COMMITTEE-ITRE_de_16_0
9772,20110303-1500-COMMITTEE-INTA_de_168_1
9773,20160524-0900-COMMITTEE-ENVI_de_151_0
9774,20130917-1500-COMMITTEE-AFET_de_337_0
9775,20130703-0900-PLENARY-16_de_71_0
9776,20150505-0900-COMMITTEE-AGRI_de_146_0
9777,20100223-1400-COMMITTEE-AFET_de_212_1
9778,20180607-1400-COMMITTEE-TAX3_de_202_1
9779,20181022-1900-COMMITTEE-CULT_de_158_0
9780,20150715-1500-COMMITTEE-BUDG_de_285_0
9781,20170516-0900-PLENARY-14_de_108_0
9782,20111005-1415-SPECIAL-UNKN_de_220_0
9783,20141125-0900-PLENARY-15_de_78_1
9784,20120126-0900-COMMITTEE-AFCO_de_156_1
9785,20100223-0900-COMMITTEE-ITRE_de_106_2
9786,20120424-0900-COMMITTEE-DEVE_de_314_0
9787,20141127-0900-PLENARY-3_de_145_0
9788,20090507-0900-PLENARY-6_de_9_0
9789,20120201-0900-PLENARY-15_de_79_1
9790,20090901-1100-COMMITTEE-AGRI_de_86_1
9791,20120514-1500-COMMITTEE-AFET_de_278_0
9792,20151222-0930-COMMITTEE-ENVI_de_284_0
9793,20111005-1500-COMMITTEE-ITRE_de_225_0
9794,20120711-1500-COMMITTEE-DROI_de_93_0
9795,20111220-1500-COMMITTEE-INTA_de_288_0
9796,20110525-0900-COMMITTEE-IMCO_de_60_0
9797,20131119-0900-PLENARY-9_de_349_1
9798,20130916-1500-COMMITTEE-ECON_de_277_0
9799,20201112-0900-PLENARY_de_458_1
9800,20141021-0900-PLENARY-5_de_37_1
9801,20130617-1500-COMMITTEE-INTA_de_34_1
9802,20171010-1500-COMMITTEE-AFET_de_71_1
9803,20200218-1445-SPECIAL-OTHER_de_74_1
9804,20161012-0900-COMMITTEE-DROI_de_80_1
9805,20160309-0900-PLENARY-14_de_159_1
9806,20130218-1530-COMMITTEE-AFET_de_98_1
9807,20190411-0900-COMMITTEE-LIBE_de_86_1
9808,20110317-1500-COMMITTEE-LIBE_de_145_0
9809,20120130-1600-SPECIAL_de_46_0
9810,20090210-1500-COMMITTEE-AFET_de_221_0
9811,20150616-1500-COMMITTEE-TRAN_de_266_0
9812,20170424-1500-COMMITTEE-LIBE_de_334_0
9813,20110915-0900-PLENARY-12_de_17_1
9814,20141111-0900-COMMITTEE-LIBE_de_330_1
9815,20170308-1500-COMMITTEE-FEMM_de_66_1
9816,20110630-0900-COMMITTEE-SEDE_de_64_0
9817,20200923-1345-COMMITTEE-TRAN_de_28_1
9818,20131125-1500-COMMITTEE-AFET_de_7_0
9819,20121127-1500-COMMITTEE-TRAN_de_245_0
9820,20171123-0900-COMMITTEE-INTA_de_64_0
9821,20101028-0900-COMMITTEE-SURE_de_230_1
9822,20160217-0900-COMMITTEE-EMPL_de_319_1
9823,20110524-0900-COMMITTEE-ECON_de_102_0
9824,20160707-0900-PLENARY-6_de_16_0
9825,20130708-1500-COMMITTEE-AFCO_de_127_0
9826,20130306-1300-SPECIAL-UNKN_de_403_0
9827,20190429-1530-SPECIAL-CONFERENCE2_de_110_0
9828,20141002-1030-COMMITTEE-HEARING2014PH3_de_80_0
9829,20150928-1500-COMMITTEE-AFCO_de_20_0
9830,20170406-0900-PLENARY-10_de_12_0
9831,20170622-1500-COMMITTEE-ITRE_de_45_0
9832,20180322-1430-SPECIAL-UNKN_de_219_0
9833,20120126-0900-COMMITTEE-AFCO_de_325_0
9834,20190321-0900-COMMITTEE-REGI_de_19_1
9835,20160511-0900-PLENARY-6_de_3_0
9836,20140701-0900-SPECIAL-UNKN_de_34_2
9837,20170317-1000-SPECIAL-UNKN_de_225_1
9838,20100429-1030-SPECIAL_de_32_0
9839,20140319-1500-COMMITTEE-LIBE_de_348_0
9840,20170712-0930-COMMITTEE-SEDE_de_37_0
9841,20121129-1030-COMMITTEE-DROI_de_131_1
9842,20130529-1500-COMMITTEE-ENVI_de_277_0
9843,20130416-1900-SPECIAL-SEMINAR-ECON-IN-EP_de_91_0
9844,20150115-0900-PLENARY-6_de_9_0
9845,20171122-1430-COMMITTEE-SEDE_de_28_1
9846,20120918-1500-COMMITTEE-AGRI_de_52_2
9847,20150121-0900-COMMITTEE-ECON_de_267_0
9848,20200428-0900-COMMITTEE-TRAN_de_159_1
9849,20180116-0900-PLENARY-3_de_51_1
9850,20190307-1400-SPECIAL-OTHER_de_59_0
9851,20120710-0900-COMMITTEE-JURI_de_57_0
9852,20160606-0900-PLENARY-13_de_28_1
9853,20130617-1500-COMMITTEE-PECH_de_110_1
9854,20200218-1430-COMMITTEE-ENVI_de_353_1
9855,20150211-0900-PLENARY-12_de_174_0
9856,20101020-0900-PLENARY-11_de_8_0
9857,20170424-1500-COMMITTEE-LIBE_de_160_1
9858,20150401-1500-COMMITTEE-DEVE_de_170_0
9859,20160119-0900-PLENARY-4_de_113_0
9860,20140903-1500-COMMITTEE-EMPL_de_29_0
9861,20140924-0900-COMMITTEE-SEDE_de_256_1
9862,20180516-1430-COMMITTEE-PETI_de_27_0
9863,20130226-1230-COMMITTEE-ENVI_de_297_0
9864,20170911-1800-COMMITTEE-ENVI_de_25_0
9865,20200218-1715-COMMITTEE-EMPL_de_65_0
9866,20141103-1500-COMMITTEE-AFET_de_227_0
9867,20100504-1500-COMMITTEE-TRAN_de_98_0
9868,20130122-0900-COMMITTEE-CONT_de_257_1
9869,20131114-1000-SPECIAL-UNKN_de_269_1
9870,20140318-0900-COMMITTEE-CONT_de_276_0
9871,20170112-1145-COMMITTEE-LIBE-ECON_de_76_0
9872,20180416-0900-PLENARY-4_de_16_0
9873,20110315-0900-COMMITTEE-DROI_de_222_1
9874,20140401-1500-COMMITTEE-ECON_de_121_0
9875,20170503-1500-COMMITTEE-PETI_de_162_0
9876,20200903-1345-COMMITTEE-CONT_de_99_0
9877,20150414-0900-COMMITTEE-TRAN_de_93_1
9878,20120618-1500-COMMITTEE-AGRI_de_181_0
9879,20120327-1500-COMMITTEE-CULT_de_17_0
9880,20090423-0900-PLENARY-21_de_2_0
9881,20151109-1500-COMMITTEE-ENVI_de_221_0
9882,20170615-0900-PLENARY-12_de_18_1
9883,20191202-1500-COMMITTEE-INTA_de_149_1
9884,20140903-0900-COMMITTEE-LIBE_de_106_0
9885,20120327-0900-COMMITTEE-CULT_de_94_1
9886,20190213-0900-PLENARY_de_728_1
9887,20160224-0900-PLENARY-8_de_39_1
9888,20170213-2000-COMMITTEE-ECON_de_5_0
9889,20101026-1500-COMMITTEE-AFET_de_230_1
9890,20150617-1500-COMMITTEE-AFCO_de_110_1
9891,20201007-0900-PLENARY_de_297_0
9892,20170713-0930-COMMITTEE-IMCO_de_82_0
9893,20110322-0900-COMMITTEE-ECON_de_112_0
9894,20140306-0900-COMMITTEE-ENVI_de_121_1
9895,20190115-1430-SPECIAL-PRESSER_de_44_1
9896,20190319-1500-SPECIAL-SEMINAR1_de_48_1
9897,20151221-1500-COMMITTEE-LIBE_de_222_1
9898,20200623-1000-COMMITTEE-LIBE_de_173_1
9899,20181113-0900-PLENARY_de_385_1
9900,20091110-1500-COMMITTEE-INTA_de_86_0
9901,20130709-1530-COMMITTEE-JURI_de_278_0
9902,20131105-1230-COMMITTEE-ECON_de_110_0
9903,20131213-1000-SPECIAL-UNKN_de_294_0
9904,20181009-0900-COMMITTEE-ECON_de_224_0
9905,20110118-0900-PLENARY-17_de_30_1
9906,20130617-1500-COMMITTEE-TRAN_de_260_0
9907,20200219-1430-COMMITTEE-AFCO_de_192_0
9908,20130121-1500-COMMITTEE-ECON_de_216_1
9909,20150120-0900-COMMITTEE-AFCO_de_242_0
9910,20100921-0900-PLENARY-12_de_119_0
9911,20150716-0900-COMMITTEE-BUDG_de_243_1
9912,20120613-0900-PLENARY-15_de_10_1
9913,20101011-1500-COMMITTEE-IMCO_de_189_1
9914,20170712-1100-COMMITTEE-DEVE-LIBE_de_57_1
9915,20110621-0900-COMMITTEE-ENVI_de_121_0
9916,20120328-0900-PLENARY-12_de_156_0
9917,20190321-0900-COMMITTEE-CONT_de_192_0
9918,20180621-0900-COMMITTEE-JURI_de_188_1
9919,20170427-0900-PLENARY-8_de_36_1
9920,20180418-0900-PLENARY-16_de_152_2
9921,20171016-1500-COMMITTEE-FEMM_de_246_0
9922,20110126-1500-COMMITTEE-ITRE_de_106_0
9923,20171123-0900-COMMITTEE-AGRI_de_13_1
9924,20101027-0900-COMMITTEE-ENVI_de_15_0
9925,20110323-0900-PLENARY-1_de_0_0
9926,20100407-1630-COMMITTEE-FEMM_de_2_0
9927,20151013-1500-COMMITTEE-LIBE_de_78_1
9928,20091104-1500-COMMITTEE-FEMM_de_85_0
9929,20201006-0900-PLENARY_de_143_1
9930,20150610-1630-SPECIAL-UNKN_de_18_0
9931,20170322-1500-COMMITTEE-PECH_de_147_0
9932,20100222-1500-COMMITTEE-LIBE_de_124_0
9933,20170411-1500-COMMITTEE-EMPL_de_56_1
9934,20180528-0900-PLENARY-20_de_89_0
9935,20100622-1500-COMMITTEE-AFET_de_320_1
9936,20141113-1432-SPECIAL_de_409_0
9937,20140224-0900-PLENARY-16_de_20_1
9938,20180201-1000-SPECIAL-UNKN_de_225_0
9939,20120320-1500-COMMITTEE-ITRE_de_66_0
9940,20201022-0900-PLENARY_de_65_0
9941,20190306-1045-SPECIAL-EXTMEETING_de_69_0
9942,20190402-1115-COMMITTEE-BUDG_de_114_0
9943,20131009-0900-PLENARY-8_de_69_1
9944,20151111-0900-PLENARY-16_de_70_1
9945,20181025-0830-COMMITTEE-CONT-W_de_99_0
9946,20191216-1930-COMMITTEE-LIBE_de_184_0
9947,20190122-1500-COMMITTEE-REGI_de_10_0
9948,20190722-1500-COMMITTEE-BUDG_de_149_1
9949,20120709-1500-COMMITTEE-DEVE_de_150_1
9950,20101109-1500-COMMITTEE-INTA_de_195_0
9951,20151012-1500-COMMITTEE-AGRI_de_85_1
9952,20140917-0900-PLENARY-4_de_101_1
9953,20150708-0900-PLENARY-15_de_95_1
9954,20131126-1400-COMMITTEE-CONT_de_134_1
9955,20151210-0900-COMMITTEE-INTA_de_171_0
9956,20170503-1400-SPECIAL-UNKN_de_13_1
9957,20090121-1500-COMMITTEE-IMCO_de_169_0
9958,20140401-0900-COMMITTEE-PETI_de_362_1
9959,20120424-0900-COMMITTEE-PETI_de_205_0
9960,20200302-1600-COMMITTEE-BUDG_de_20_1
9961,20130910-0900-PLENARY-8_de_32_1
9962,20140121-0900-COMMITTEE-DEVE_de_83_0
9963,20161010-1500-COMMITTEE-DEVE_de_10_0
9964,20091202-1500-COMMITTEE-ITRE_de_206_0
9965,20100113-1431-SPECIAL_de_81_0
9966,20101028-0900-COMMITTEE-ENVI_de_182_1
9967,20201002-0900-COMMITTEE-INGE_de_1_0
9968,20141111-1500-COMMITTEE-IMCO_de_34_1
9969,20100427-0900-COMMITTEE-DROI_de_62_0
9970,20170504-0900-COMMITTEE-LIBE_de_303_1
9971,20201007-0900-PLENARY_de_663_0
9972,20110712-0900-COMMITTEE-SEDE_de_332_0
9973,20160524-1230-COMMITTEE-ECON_de_243_1
9974,20110616-0900-COMMITTEE-AFET_de_105_1
9975,20090219-0900-PLENARY-3_de_97_0
9976,20130225-1600-SPECIAL-UNKN_de_77_0
9977,20150324-0900-COMMITTEE-ITRE_de_179_1
9978,20130219-0900-COMMITTEE-REGI_de_342_1
9979,20140402-0900-PLENARY-17_de_101_1
9980,20100427-1500-COMMITTEE-ECON_de_150_0
9981,20100225-0900-PLENARY-7_de_103_1
9982,20130618-1500-COMMITTEE-TRAN_de_127_1
9983,20190307-1400-SPECIAL-OTHER_de_128_0
9984,20130612-0900-PLENARY-14_de_41_0
9985,20191205-0900-COMMITTEE-CONT_de_66_1
9986,20170515-0900-PLENARY-10_de_8_1
9987,20120123-1500-COMMITTEE-CONT_de_60_0
9988,20161012-1000-COMMITTEE-IMCO_de_258_2
9989,20100127-1500-COMMITTEE-EMPL_de_141_1
9990,20201027-1645-COMMITTEE-ECON-1_de_1_0
9991,20181022-2115-COMMITTEE-JURI_de_67_0
9992,20160427-0900-PLENARY-17_de_16_1
9993,20160311-1000-SPECIAL-UNKN_de_26_0
9994,20130905-1500-COMMITTEE-TRAN_de_128_1
9995,20101026-1200-SPECIAL_de_29_0
9996,20120620-1500-COMMITTEE-PECH_de_80_1
9997,20170620-0900-COMMITTEE-AGRI_de_4_0
9998,20100112-1031-SPECIAL_de_21_1
9999,20200519-1000-COMMITTEE-PETI_de_133_0
10000,20150223-1500-COMMITTEE-ENVI-ENVI-AGRI_de_52_0
10001,20100120-0900-PLENARY-5_de_80_0
10002,20091008-1400-COMMITTEE-LIBE_de_42_0
10003,20180312-1930-COMMITTEE-LIBE_de_203_2
10004,20181009-0900-COMMITTEE-EMPL_de_331_0
10005,20111012-0900-PLENARY-11_de_78_0
10006,20091203-1000-SPECIAL_de_111_1
10007,20130225-1600-SPECIAL-UNKN_de_18_0
10008,20160419-0900-COMMITTEE-REGI_de_22_0
10009,20120425-0900-COMMITTEE-JURI_de_16_0
10010,20180307-1730-SPECIAL-UNKN_de_34_1
10011,20120426-1500-COMMITTEE-REGI_de_154_1
10012,20100520-0900-PLENARY-3_de_66_1
10013,20090114-0900-PLENARY-15_de_5_0
10014,20120125-0900-COMMITTEE-LIBE_de_201_1
10015,20151201-1500-COMMITTEE-CONT_de_156_2
10016,20150226-1500-COMMITTEE-AFCO_de_197_0
10017,20181009-1430-COMMITTEE-PECH_de_35_1
10018,20151124-0900-PLENARY-13_de_26_1
10019,20150312-0900-PLENARY-5_de_47_0
10020,20191112-0900-COMMITTEE-CONT_de_142_0
10021,20091019-0900-PLENARY-11_de_77_0
10022,20110310-0900-PLENARY-14_de_7_1
10023,20120912-0900-PLENARY-3_de_312_1
10024,20180227-1030-COMMITTEE-AFCO_de_130_0
10025,20191125-0900-PLENARY_de_639_0
10026,20110316-0900-COMMITTEE-EMPL_de_305_1
10027,20140212-1500-COMMITTEE-ECON_de_256_0
10028,20110322-1500-COMMITTEE-ECON_de_120_0
10029,20170608-0900-COMMITTEE-SEDE_de_86_0
10030,20140903-0900-COMMITTEE-LIBE_de_175_1
10031,20170314-0900-PLENARY-10_de_104_1
10032,20160706-0900-PLENARY-9_de_5_0
10033,20170619-1500-COMMITTEE-BUDG_de_73_0
10034,20190116-0900-PLENARY_de_1449_0
10035,20120711-1500-COMMITTEE-SEDE_de_222_0
10036,20130319-1530-COMMITTEE-CRIM-LIBE_de_95_1
10037,20170126-0900-COMMITTEE-IMCO_de_47_1
10038,20101122-0900-PLENARY-19_de_4_1
10039,20150317-1500-COMMITTEE-IMCO_de_209_1
10040,20160714-0900-COMMITTEE-CULT_de_111_1
10041,20171204-1630-COMMITTEE-AGRI-ENVI-ITRE_de_98_1
10042,20180320-0900-COMMITTEE-AGRI_de_30_2
10043,20180221-1500-COMMITTEE-EMPL_de_76_0
10044,20090402-1250-COMMITTEE-IMCO_de_37_1
10045,20121217-1530-COMMITTEE-INTA_de_100_0
