,fileid
9947,20110411-1500-COMMITTEE-ENVI_fr_278_0
9948,20200416-0900-PLENARY_fr_251_0
9949,20160607-0900-PLENARY-20_fr_75_0
9950,20100929-0900-COMMITTEE-LIBE_fr_69_1
9951,20110711-1230-SPECIAL-UNKN_fr_33_0
9952,20100608-0930-SPECIAL_fr_21_0
9953,20170830-1500-COMMITTEE-EMPL_fr_267_0
9954,20100223-0900-COMMITTEE-AGRI_fr_43_1
9955,20110922-0900-COMMITTEE-DEVE_fr_49_1
9956,20150120-1500-COMMITTEE-AFET_fr_166_1
9957,20140918-0900-PLENARY-10_fr_2_0
9958,20101202-0900-COMMITTEE-EMPL_fr_354_0
9959,20130828-1000-COMMITTEE-DEVE_fr_72_2
9960,20200608-0900-COMMITTEE-TRAN_fr_51_0
9961,20171128-1430-COMMITTEE-ITRE_fr_136_0
9962,20201027-1645-COMMITTEE-LIBE_fr_148_0
9963,20120914-1000-SPECIAL_fr_2_1
9964,20121009-0900-COMMITTEE-LIBE_fr_0_0
9965,20140319-0900-COMMITTEE-PETI_fr_255_0
9966,20130619-1500-COMMITTEE-DROI_fr_293_1
9967,20180621-1515-COMMITTEE-LIBE_fr_186_0
9968,20110906-1800-COMMITTEE-AFET_fr_21_0
9969,20120123-1500-COMMITTEE-CONT_fr_238_1
9970,20101118-1500-COMMITTEE-BUDG_fr_78_0
9971,20100322-1500-COMMITTEE-TRAN_fr_223_1
9972,20090907-1500-COMMITTEE-SEDE_fr_78_0
9973,20120118-0900-PLENARY-18_fr_43_0
9974,20160714-0900-COMMITTEE-CULT_fr_121_0
9975,20111005-0900-COMMITTEE-AFCO_fr_187_0
9976,20160428-1000-SPECIAL-UNKN_fr_11_0
9977,20191022-0900-PLENARY_fr_135_0
9978,20130710-0900-COMMITTEE-LIBE_fr_170_0
9979,20190213-0900-PLENARY_fr_974_1
9980,20150527-0900-PLENARY-8_fr_114_0
9981,20200305-0930-COMMITTEE-ENVI_fr_217_1
9982,20170621-1500-COMMITTEE-SEDE_fr_24_1
9983,20170502-0900-COMMITTEE-AFET_fr_11_1
9984,20160308-0900-PLENARY-12_fr_9_1
9985,20180308-0900-COMMITTEE-FEMM_fr_265_1
9986,20110120-0900-PLENARY-6_fr_83_0
9987,20100427-0900-COMMITTEE-DROI_fr_231_0
9988,20150121-1500-COMMITTEE-IMCO_fr_79_2
9989,20100706-0900-PLENARY-15_fr_79_0
9990,20151027-0900-PLENARY-14_fr_153_0
9991,20100203-1230-SPECIAL_fr_264_0
9992,20120321-1500-COMMITTEE-PECH_fr_228_1
9993,20150122-0900-COMMITTEE-ENVI_fr_78_0
9994,20121106-0900-COMMITTEE-ENVI_fr_78_2
9995,20110412-0900-COMMITTEE-CULT_fr_39_1
9996,20101108-1500-COMMITTEE-AFCO_fr_94_0
9997,20160524-1500-COMMITTEE-LIBE_fr_113_0
9998,20190114-0900-PLENARY_fr_302_0
9999,20110323-0900-PLENARY-15_fr_43_1
10000,20121011-0900-COMMITTEE-JURI_fr_146_0
10001,20110420-1500-COMMITTEE-FEMM_fr_195_0
10002,20120712-0900-COMMITTEE-BUDG_fr_54_1
10003,20100128-0900-COMMITTEE_fr_123_1
10004,20100316-1500-COMMITTEE-INTA_fr_166_0
10005,20100713-1500-COMMITTEE-LIBE_fr_145_1
10006,20161011-0900-COMMITTEE-EMIS_fr_87_0
10007,20120711-1500-COMMITTEE-INTA_fr_48_1
10008,20160530-1500-COMMITTEE-SEDE_fr_87_0
10009,20120903-1500-COMMITTEE-AFET_fr_164_1
10010,20130506-1500-COMMITTEE-AFET_fr_97_0
10011,20130528-0900-COMMITTEE-DEVE_fr_226_1
10012,20151125-0900-PLENARY-23_fr_46_0
10013,20171012-0900-COMMITTEE-LIBE_fr_27_0
10014,20151105-1000-SPECIAL-UNKN_fr_170_1
10015,20170908-1100-SPECIAL-UNKN_fr_47_1
10016,20180321-1300-SPECIAL-UNKN_fr_3_0
10017,20150506-1500-COMMITTEE-ENVI_fr_92_0
10018,20121217-1530-COMMITTEE-REGI_fr_200_0
10019,20180312-0900-PLENARY-17_fr_6_1
10020,20141111-0900-COMMITTEE-ECON_fr_174_0
10021,20131021-0900-PLENARY-12_fr_25_0
10022,20200831-1345-COMMITTEE-BUDG_fr_13_1
10023,20190117-0930-SPECIAL-STOA_fr_101_1
10024,20151203-0900-COMMITTEE-FEMM_fr_139_0
10025,20110317-0900-COMMITTEE-SURE_fr_340_1
10026,20200526-1400-COMMITTEE-SEDE_fr_9_1
10027,20130219-0900-COMMITTEE-ECON_fr_12_0
10028,20110711-1500-COMMITTEE-REGI_fr_283_0
10029,20141006-2000-COMMITTEE-HEARING2014AA3_fr_221_0
10030,20131105-1530-COMMITTEE-EMPL_fr_338_0
10031,20170131-1545-COMMITTEE-ENVI_fr_171_1
10032,20170228-0900-COMMITTEE-CONT_fr_197_0
10033,20190404-1000-SPECIAL-EUROSCOLA_fr_66_0
10034,20180222-0900-COMMITTEE-IMCO_fr_206_0
10035,20151210-0900-COMMITTEE-PECH_fr_206_0
10036,20130606-0900-COMMITTEE-AFET_fr_198_1
10037,20180316-1600-SPECIAL-UNKN_fr_34_0
10038,20100210-0900-PLENARY-12_fr_36_0
10039,20130507-1500-COMMITTEE-LIBE_fr_127_0
10040,20100929-0900-COMMITTEE-LIBE_fr_301_0
10041,20180621-0900-COMMITTEE-CONT_fr_162_1
10042,20170227-1500-COMMITTEE-ENVI_fr_47_0
10043,20131107-1430-SPECIAL_fr_159_0
10044,20171010-0900-COMMITTEE-CULT_fr_61_0
10045,20120924-1500-COMMITTEE-ITRE_fr_8_1
10046,20131128-0900-COMMITTEE-REGI_fr_164_1
10047,20151203-1500-COMMITTEE-PETI_fr_35_0
10048,20151210-0900-COMMITTEE-BUDG_fr_251_0
10049,20161205-1500-COMMITTEE-LIBE_fr_322_1
10050,20130320-0900-COMMITTEE-CULT_fr_249_1
10051,20160524-0900-COMMITTEE-INTA_fr_90_0
10052,20160926-1500-COMMITTEE-AGRI_fr_104_0
10053,20140924-1000-COMMITTEE-FEMM_fr_37_1
10054,20190220-0900-COMMITTEE-TRAN_fr_132_2
10055,20130610-0900-PLENARY-12_fr_34_0
10056,20110414-1500-COMMITTEE-EMPL_fr_92_0
10057,20180209-1600-SPECIAL-UNKN_fr_150_0
10058,20170701-1100-SPECIAL_fr_56_0
10059,20180221-1430-COMMITTEE-ECON_fr_213_1
10060,20201110-1345-COMMITTEE-PETI_fr_33_0
10061,20130530-1500-COMMITTEE-IMCO_fr_255_0
10062,20190924-1430-COMMITTEE-TRAN_fr_139_0
10063,20131218-0900-COMMITTEE-DEVE_fr_89_0
10064,20181008-1615-COMMITTEE-PETI_fr_8_0
10065,20130313-0900-PLENARY-4_fr_263_0
10066,20110125-1000-COMMITTEE-SEDE_fr_91_0
10067,20101005-1500-COMMITTEE-IMCO_fr_50_1
10068,20170511-1500-COMMITTEE-IMCO_fr_16_1
10069,20160712-1500-COMMITTEE-TRAN_fr_99_0
10070,20130225-1500-COMMITTEE-AFET_fr_261_0
10071,20180423-1500-COMMITTEE-DEVE_fr_221_0
10072,20200218-1300-SPECIAL-PRESSER_fr_16_1
10073,20181004-0900-PLENARY_fr_21_1
10074,20181015-1500-COMMITTEE-TAX3_fr_128_1
10075,20090929-1500-COMMITTEE-LIBE_fr_82_1
10076,20181203-1730-COMMITTEE-ECON_fr_29_0
10077,20190723-1030-COMMITTEE-ITRE_fr_136_1
10078,20181009-1430-COMMITTEE-ITRE_fr_204_0
10079,20130710-1500-COMMITTEE-INTA_fr_149_0
10080,20151007-0900-PLENARY-13_fr_187_1
10081,20110202-0900-PLENARY-11_fr_27_1
10082,20090331-0900-COMMITTEE-PETI_fr_151_0
10083,20171120-1500-COMMITTEE-IMCO_fr_64_0
10084,20170410-1500-COMMITTEE-TRAN_fr_199_1
10085,20111219-1230-SPECIAL_fr_88_0
10086,20170130-1500-COMMITTEE-AFCO_fr_233_1
10087,20170404-0900-PLENARY-5_fr_90_0
10088,20121218-0900-COMMITTEE-PECH_fr_32_0
10089,20200127-1600-COMMITTEE-SEDE_fr_136_0
10090,20100426-1500-COMMITTEE-ECON_fr_185_0
10091,20110621-0900-COMMITTEE-JURI_fr_70_1
10092,20121127-0945-COMMITTEE-LIBE_fr_54_0
10093,20110125-1500-COMMITTEE-EMPL_fr_302_0
10094,20180515-1430-COMMITTEE-TAX3_fr_60_0
10095,20161013-0945-COMMITTEE-INTA_fr_93_0
10096,20170619-1430-SPECIAL_fr_83_1
10097,20151030-1000-SPECIAL-UNKN_fr_291_1
10098,20170907-1500-COMMITTEE-TRAN_fr_61_1
10099,20160128-0900-COMMITTEE-ITRE_fr_35_1
10100,20160621-1115-COMMITTEE-ECON-EMPL_fr_91_0
10101,20150615-1500-COMMITTEE-FEMM_fr_199_1
10102,20130708-1500-COMMITTEE-EMPL_fr_211_1
10103,20090211-0900-COMMITTEE-EMPL_fr_201_0
10104,20111003-1500-COMMITTEE-ENVI_fr_75_0
10105,20120124-1500-COMMITTEE-CONT_fr_386_1
10106,20121106-1500-COMMITTEE-ECON_fr_54_0
10107,20180927-0830-COMMITTEE-CONT_fr_390_0
10108,20150616-1500-COMMITTEE-PECH_fr_274_1
10109,20191001-1500-COMMITTEE-CULT_fr_10_0
10110,20151111-0900-PLENARY-14_fr_24_1
10111,20150507-0900-COMMITTEE-EMPL_fr_83_0
10112,20121127-0900-COMMITTEE-INTA_fr_55_0
10113,20180602-1600-SPECIAL31_fr_144_0
10114,20141215-0900-PLENARY-18_fr_79_0
10115,20181114-0900-PLENARY_fr_1165_0
10116,20170425-1500-COMMITTEE-ITRE3_fr_162_0
10117,20090901-1430-COMMITTEE-DEVE_fr_209_0
10118,20141031-1600-SPECIAL-UNKN_fr_179_1
10119,20161107-1500-COMMITTEE-LIBE_fr_320_1
10120,20161110-1500-COMMITTEE-ITRE_fr_191_0
10121,20171121-1430-COMMITTEE-ECON_fr_355_0
10122,20120412-0900-COMMITTEE-IMCO_fr_243_1
10123,20121106-0900-COMMITTEE-CULT_fr_13_1
10124,20200120-1500-COMMITTEE-PETI_fr_19_0
10125,20160926-1500-COMMITTEE-INTA_fr_205_1
10126,20100211-0900-PLENARY-4_fr_107_1
10127,20100427-0900-COMMITTEE-ECON_fr_27_0
10128,20120704-0900-PLENARY-3_fr_227_1
10129,20110126-0900-COMMITTEE-AFCO_fr_284_1
10130,20140924-0900-COMMITTEE-IMCO_fr_68_0
10131,20101213-0900-PLENARY-10_fr_99_0
10132,20111129-0900-COMMITTEE-CONT_fr_39_0
10133,20170621-0900-COMMITTEE-ENVI_fr_152_0
10134,20160523-1500-COMMITTEE-CONT_fr_140_1
10135,20151201-1500-COMMITTEE-LIBE_fr_190_0
10136,20141023-0900-PLENARY-5_fr_44_1
10137,20160613-1600-COMMITTEE-FEMM_fr_93_0
10138,20121128-1500-COMMITTEE-EMPL_fr_19_0
10139,20120412-0900-COMMITTEE-LIBE_fr_14_1
10140,20180613-0900-PLENARY-6_fr_276_0
10141,20110210-0900-COMMITTEE-CONT_fr_204_1
10142,20150923-0900-COMMITTEE-EMPL_fr_297_0
10143,20110322-0900-COMMITTEE-ECON_fr_144_1
10144,20141006-1915-COMMITTEE-HEARING2014FM2_fr_0_0
10145,20181008-1500-COMMITTEE-PECH_fr_62_0
10146,20170712-1500-COMMITTEE-CONT_fr_95_0
10147,20181003-0900-PLENARY_fr_190_1
10148,20100120-0900-PLENARY-14_fr_73_1
10149,20090122-0900-COMMITTEE-AFCO_fr_24_0
10150,20141104-1530-COMMITTEE-TRAN_fr_122_0
10151,20111107-1500-COMMITTEE-BUDG_fr_92_1
10152,20180409-1500-COMMITTEE-TERR_fr_309_0
10153,20110207-1600-COMMITTEE-AFCO_fr_207_0
10154,20180709-1500-COMMITTEE-LIBE_fr_257_1
10155,20160831-1500-COMMITTEE-EMPL_fr_178_1
10156,20140303-1500-COMMITTEE-DEVE_fr_209_0
10157,20110524-1100-COMMITTEE-DEVE_fr_87_1
10158,20100325-1500-COMMITTEE-CRIS_fr_158_0
10159,20140319-0900-COMMITTEE-PETI_fr_359_0
10160,20180524-1600-SPECIAL_fr_198_1
10161,20180517-1000-COMMITTEE-AGRI-ENVI_fr_58_1
10162,20111220-0900-COMMITTEE-REGI_fr_404_0
10163,20141203-0900-COMMITTEE-SEDE_fr_17_0
10164,20121129-1000-COMMITTEE-PECH_fr_3_0
10165,20100607-1500-SPECIAL_fr_79_2
10166,20141126-0900-PLENARY-4_fr_51_0
10167,20191106-1500-COMMITTEE-INTA_fr_39_0
10168,20171130-0900-PLENARY-11_fr_61_0
10169,20151210-0900-COMMITTEE-INTA_fr_4_0
10170,20130917-0900-COMMITTEE-AGRI_fr_202_0
10171,20200121-0900-COMMITTEE-REGI_fr_255_1
10172,20120329-0900-PLENARY-6_fr_5_1
10173,20130619-1500-COMMITTEE-DROI_fr_138_0
10174,20100211-0900-PLENARY-4_fr_50_0
10175,20170315-0900-PLENARY-13_fr_65_1
10176,20180122-1500-COMMITTEE-ITRE_fr_146_0
10177,20170130-1500-COMMITTEE-CONT_fr_101_0
10178,20170705-1130-SPECIAL-UNKN_fr_29_0
10179,20110210-0900-COMMITTEE-AFET_fr_13_1
10180,20090331-1500-COMMITTEE-TRAN_fr_175_0
10181,20160526-1000-SPECIAL-UNKN3_fr_277_0
10182,20150120-1500-COMMITTEE-FEMM_fr_283_1
10183,20100113-1630-SPECIAL_fr_40_1
10184,20131120-0900-PLENARY-18_fr_214_1
10185,20150625-0900-COMMITTEE-LIBE_fr_158_0
10186,20120508-1500-COMMITTEE-AFET_fr_227_0
10187,20150414-0900-COMMITTEE-AFET_fr_235_0
10188,20120918-1500-COMMITTEE-CRIM_fr_165_1
10189,20160315-0900-COMMITTEE-AFET_fr_163_2
10190,20100504-0900-COMMITTEE-PETI_fr_33_0
10191,20170504-1430-SPECIAL-UNKN2_fr_50_0
10192,20141202-0900-COMMITTEE-TRAN_fr_216_1
10193,20090203-0900-PLENARY-3_fr_78_0
10194,20110616-0900-COMMITTEE-PECH_fr_241_1
10195,20101006-0900-PLENARY-10_fr_89_1
10196,20110118-0900-PLENARY-6_fr_76_1
10197,20180124-1430-COMMITTEE-JURI_fr_83_1
10198,20160317-1000-SPECIAL-UNKN_fr_148_1
10199,20171009-1500-COMMITTEE-AGRI_fr_145_0
10200,20180313-0900-PLENARY-5_fr_131_1
10201,20110307-0900-PLENARY-11_fr_55_0
10202,20140227-0845-COMMITTEE-AFET_fr_128_0
10203,20181129-1000-SPECIAL-EUROSCOLA_fr_136_1
10204,20150528-0830-SPECIAL_fr_8_2
10205,20101130-1500-COMMITTEE-PECH_fr_110_1
10206,20150903-0900-COMMITTEE-ENVI_fr_68_1
10207,20170516-1010-SPECIAL_fr_5_1
10208,20170519-1000-SPECIAL-UNKN_fr_146_0
10209,20160901-0900-COMMITTEE-INTA_fr_76_0
10210,20100907-0900-PLENARY-9_fr_47_1
10211,20150616-1500-COMMITTEE-ENVI_fr_326_0
10212,20110614-1500-COMMITTEE-ECON_fr_73_1
10213,20121128-1500-COMMITTEE-CRIM_fr_177_0
10214,20140226-1400-SPECIAL-UNKN_fr_73_1
10215,20100407-1630-COMMITTEE-ITRE_fr_75_1
10216,20150113-0900-PLENARY-16_fr_94_0
10217,20181011-0900-SPECIAL-OTHER_fr_56_1
10218,20111122-0900-COMMITTEE-ITRE_fr_259_1
10219,20151028-0900-PLENARY-14_fr_212_0
10220,20161003-1800-COMMITTEE-REGI-ECON_fr_255_0
10221,20110202-0900-PLENARY-12_fr_60_0
10222,20160419-0900-COMMITTEE-EMPL_fr_65_0
10223,20161110-0900-COMMITTEE-BUDG_fr_16_0
10224,20200217-1600-COMMITTEE-ECON_fr_70_0
10225,20110418-1500-COMMITTEE-ENVI_fr_94_0
10226,20100927-1500-COMMITTEE-ECON_fr_345_1
10227,20091020-0900-PLENARY-13_fr_8_0
10228,20160412-1010-SPECIAL-UNKN_fr_13_0
10229,20121217-1530-COMMITTEE-REGI_fr_200_1
10230,20130618-0900-SPECIAL-UNKN_fr_290_0
10231,20181010-0830-COMMITTEE-FEMM_fr_170_0
10232,20111011-1500-COMMITTEE-FEMM_fr_223_0
10233,20100223-1500-COMMITTEE-CULT_fr_109_1
10234,20181121-0900-COMMITTEE-IMCO_fr_51_2
10235,20200121-1430-COMMITTEE-TRAN_fr_7_1
10236,20120301-0900-COMMITTEE-AFET_fr_210_1
10237,20180124-1430-COMMITTEE-REGI_fr_211_0
10238,20181010-1430-COMMITTEE-CONT_fr_55_0
10239,20180515-0900-COMMITTEE-LIBE_fr_301_0
10240,20110124-1500-COMMITTEE-CONT_fr_26_1
10241,20100928-0900-COMMITTEE-ECON_fr_258_1
10242,20190925-0900-COMMITTEE-ENVI_fr_16_1
10243,20090325-0900-PLENARY-8_fr_184_0
10244,20091201-1500-COMMITTEE-PETI_fr_99_1
10245,20170130-1500-COMMITTEE-CONT_fr_275_0
10246,20100317-1500-COMMITTEE-DROI_fr_90_0
10247,20160502-1630-SPECIAL-UNKN_fr_20_0
10248,20110920-0900-COMMITTEE-LIBE_fr_24_1
10249,20160418-1700-COMMITTEE-EMPL_fr_66_0
10250,20090209-1500-COMMITTEE-DROI_fr_272_0
10251,20170424-1500-COMMITTEE-ENVI_fr_44_1
10252,20120418-0900-PLENARY-4_fr_106_0
10253,20150121-0900-COMMITTEE-LIBE_fr_20_0
10254,20131217-0900-COMMITTEE-INTA_fr_150_1
10255,20130906-1100-SPECIAL-UNKN_fr_56_0
10256,20110406-0900-PLENARY-12_fr_3_0
10257,20140121-1500-COMMITTEE-LIBE_fr_97_0
10258,20110525-1500-COMMITTEE-SURE_fr_108_0
10259,20100323-0900-COMMITTEE-CULT_fr_42_0
10260,20181115-0930-SPECIAL-CONFERENCE_fr_246_0
10261,20120920-0900-COMMITTEE-LIBE_fr_84_0
10262,20120126-0900-COMMITTEE-LIBE_fr_245_1
10263,20111108-1430-SPECIAL-UNKN_fr_276_0
10264,20111011-0900-COMMITTEE-AFET_fr_323_0
10265,20170629-0900-COMMITTEE-ENVI_fr_217_0
10266,20180222-0900-COMMITTEE-EMPL_fr_75_0
10267,20170608-0900-COMMITTEE-ENVI_fr_141_1
10268,20140115-0900-PLENARY-13_fr_216_1
10269,20141124-1630-SPECIAL-UNKN_fr_53_1
10270,20111205-1500-COMMITTEE-IMCO_fr_0_1
10271,20090720-1730-COMMITTEE-CULT_fr_30_0
10272,20130711-1000-COMMITTEE-DROI_fr_94_0
10273,20091130-1500-COMMITTEE-ENVI_fr_123_0
10274,20170130-1500-COMMITTEE-CONT_fr_397_0
10275,20170206-1515-SPECIAL-UNKN3_fr_65_0
10276,20120927-0900-COMMITTEE-CONT_fr_239_0
10277,20180619-1500-SPECIAL-OTHER_fr_115_0
10278,20150226-1500-COMMITTEE-CULT-EMPL_fr_136_1
10279,20150714-0900-COMMITTEE-TRAN_fr_232_2
10280,20180409-1500-COMMITTEE-ECON_fr_211_0
10281,20180219-1645-COMMITTEE-BUDG_fr_77_1
10282,20110316-0900-COMMITTEE-AFET_fr_151_1
10283,20190124-0900-COMMITTEE-INTA_fr_143_0
10284,20120530-1500-COMMITTEE-AFET_fr_113_1
10285,20101021-0900-PLENARY-5_fr_47_0
10286,20161110-0900-COMMITTEE-ITRE_fr_8_0
10287,20170125-1500-COMMITTEE-DEVE_fr_37_1
10288,20190724-0900-COMMITTEE-TRAN_fr_266_1
10289,20190723-1500-COMMITTEE-ITRE_fr_98_0
10290,20100208-0900-PLENARY-8_fr_42_0
10291,20170911-0900-PLENARY-23_fr_7_1
10292,20180620-1000-COMMITTEE-FEMM_fr_82_0
10293,20161003-1930-COMMITTEE-LIBE_fr_62_1
10294,20170703-0900-PLENARY-16_fr_49_0
10295,20160120-0900-PLENARY-21_fr_48_0
10296,20091103-1500-COMMITTEE-CONT_fr_247_1
10297,20141001-1500-COMMITTEE-HEARING2014JH3_fr_231_0
10298,20090716-1220-COMMITTEE-ITRE_fr_27_0
10299,20151203-0930-SPECIAL_fr_183_1
10300,20150713-1500-COMMITTEE-CULT_fr_71_1
10301,20130221-0900-COMMITTEE-AGRI_fr_79_1
10302,20130320-0900-COMMITTEE-EMPL_fr_298_0
10303,20130220-1500-COMMITTEE-INTA_fr_117_0
10304,20161116-0900-SPECIAL-UNKN_fr_16_0
10305,20110525-1500-COMMITTEE-DEVE_fr_13_0
10306,20140722-0900-COMMITTEE-LIBE_fr_202_1
10307,20091215-0945-SPECIAL_fr_23_1
10308,20110317-0900-COMMITTEE-CULT_fr_85_2
10309,20160704-0900-PLENARY-17_fr_22_0
10310,20181024-0900-PLENARY_fr_1361_0
10311,20180903-1500-COMMITTEE-REGI_fr_180_0
10312,20090212-1355-SPECIAL_fr_232_0
10313,20191202-1500-COMMITTEE-DEVE_fr_121_0
10314,20170517-0900-PLENARY-1_fr_2_0
10315,20150520-0900-PLENARY-8_fr_77_0
10316,20130504-1030-SPECIAL-UNKN_fr_160_1
10317,20181024-0900-PLENARY_fr_571_0
10318,20111122-1500-COMMITTEE-CULT_fr_239_0
10319,20150715-1500-COMMITTEE-BUDG_fr_336_0
10320,20110307-1900-COMMITTEE_fr_143_0
10321,20121011-0900-COMMITTEE-REGI_fr_211_0
10322,20180322-0900-COMMITTEE-PETI_fr_71_1
10323,20200113-2000-COMMITTEE-BUDG-ECON_fr_2_1
10324,20191211-0900-PLENARY_fr_146_1
10325,20120525-1000-SPECIAL-UNKN_fr_67_2
10326,20120529-0900-COMMITTEE-REGI_fr_175_0
10327,20120214-0900-PLENARY-12_fr_109_0
10328,20191009-0900-PLENARY_fr_81_0
10329,20190724-0900-COMMITTEE-IMCO_fr_61_1
10330,20170530-0900-COMMITTEE-JURI_fr_216_0
10331,20150528-1245-SPECIAL-UNKN_fr_29_0
10332,20181120-1500-COMMITTEE-CULT_fr_24_0
10333,20190716-0900-PLENARY_fr_420_0
10334,20091008-0900-PLENARY-3_fr_20_1
10335,20130618-0900-COMMITTEE-CULT_fr_101_1
10336,20180928-0900-SPECIAL-OTHER_fr_96_1
10337,20110317-0900-COMMITTEE-SURE_fr_266_0
10338,20110713-0900-COMMITTEE-PETI_fr_247_0
10339,20170411-1530-COMMITTEE-JURI-ENVI_fr_155_0
10340,20130507-1500-COMMITTEE-CRIM_fr_223_0
10341,20161115-1230-SPECIAL-UNKN_fr_72_0
10342,20151012-1500-COMMITTEE-ENVI_fr_354_1
10343,20100222-1500-COMMITTEE-AFCO_fr_346_0
10344,20150903-1500-COMMITTEE-AFCO_fr_34_1
10345,20160420-0900-COMMITTEE-DROI_fr_328_0
10346,20131105-1530-COMMITTEE-EMPL_fr_255_0
10347,20171010-1500-COMMITTEE-FEMM_fr_113_0
10348,20150506-0900-COMMITTEE-ECON_fr_62_0
10349,20150713-1500-COMMITTEE-REGI_fr_104_1
10350,20140228-1000-SPECIAL-UNKN_fr_90_1
10351,20170320-1500-COMMITTEE-AGRI_fr_10_0
10352,20160524-1500-COMMITTEE-TAX2_fr_112_1
10353,20120206-1500-COMMITTEE-AGRI_fr_7_0
10354,20120209-0930-COMMITTEE-SEDE_fr_86_0
10355,20101109-1500-COMMITTEE-ITRE_fr_228_1
10356,20111219-1500-COMMITTEE-CONT_fr_154_0
10357,20161116-0900-SPECIAL-UNKN_fr_38_1
10358,20160420-0900-COMMITTEE-DROI_fr_107_1
10359,20101201-1400-COMMITTEE-ENVI_fr_277_1
10360,20180124-0900-COMMITTEE-LIBE_fr_123_1
10361,20110126-1500-COMMITTEE-JURI_fr_203_0
10362,20150121-1500-COMMITTEE-ECON_fr_261_0
10363,20150519-0900-PLENARY-10_fr_52_1
10364,20160428-1430-SPECIAL-UNKN_fr_24_1
10365,20150521-0900-PLENARY-9_fr_22_0
10366,20110317-1500-COMMITTEE-LIBE_fr_170_0
10367,20121126-1500-COMMITTEE-TRAN_fr_179_1
10368,20170407-1600-SPECIAL-UNKN_fr_62_0
10369,20170712-1100-COMMITTEE-DEVE-LIBE_fr_71_0
10370,20180515-0900-COMMITTEE-PECH_fr_72_1
10371,20151015-1500-COMMITTEE-FEMM-DROI-SEDE_fr_38_1
10372,20141117-1500-COMMITTEE-ECON_fr_66_0
10373,20191002-1430-COMMITTEE-PETI_fr_127_1
10374,20160929-0900-COMMITTEE-ENVI_fr_18_1
10375,20161012-1500-COMMITTEE-CONT_fr_307_0
10376,20100114-0900-COMMITTEE-DROI_fr_31_1
10377,20100915-1500-COMMITTEE-ECON_fr_184_1
10378,20100318-0900-COMMITTEE-DROI_fr_74_1
10379,20160614-1445-SPECIAL-UNKN_fr_6_1
10380,20180710-0920-COMMITTEE-INTA_fr_275_0
10381,20101109-1500-COMMITTEE-PETI_fr_39_1
10382,20150715-1500-COMMITTEE-PECH_fr_140_0
10383,20100113-1431-SPECIAL_fr_16_0
10384,20181121-1430-COMMITTEE-TRAN_fr_139_1
10385,20120328-0900-PLENARY-18_fr_83_0
10386,20110303-0900-COMMITTEE-BUDG_fr_158_0
10387,20111123-1500-COMMITTEE-AGRI_fr_33_0
10388,20111116-0900-PLENARY-12_fr_33_0
10389,20140707-1630-COMMITTEE-REGI_fr_26_0
10390,20171127-1500-COMMITTEE-ITRE_fr_124_0
10391,20180523-0900-SPECIAL-UNKN_fr_38_0
10392,20180524-0900-COMMITTEE-EMPL_fr_341_0
10393,20150921-1500-COMMITTEE-CULT_fr_233_1
10394,20110118-1430-SPECIAL_fr_45_0
10395,20160706-0930-SPECIAL_fr_69_0
10396,20111213-0900-PLENARY-5_fr_43_0
10397,20171016-1500-COMMITTEE-EMPL-TRAN_fr_82_1
10398,20140722-1500-COMMITTEE-ITRE_fr_86_1
10399,20131021-0900-PLENARY-9_fr_58_0
10400,20140227-0900-PLENARY-5_fr_72_2
10401,20161011-0900-COMMITTEE-ECON_fr_149_0
10402,20091012-1500-COMMITTEE-AGRI_fr_59_0
10403,20101130-1500-COMMITTEE-AFET_fr_41_0
10404,20170314-0900-PLENARY-15_fr_81_0
10405,20180911-0900-PLENARY_fr_1401_0
10406,20200122-1430-COMMITTEE-DEVE_fr_97_0
10407,20131114-0900-COMMITTEE-LIBE_fr_80_1
10408,20091109-1500-COMMITTEE-DEVE_fr_207_0
10409,20181009-1430-COMMITTEE-ECON_fr_4_0
10410,20150928-1500-COMMITTEE-AFET_fr_233_1
10411,20131210-1110-SPECIAL-UNKN_fr_6_0
10412,20100928-1500-COMMITTEE-LIBE_fr_31_1
10413,20180219-1500-COMMITTEE-LIBE_fr_31_1
10414,20180612-1030-SPECIAL-PRESSER_fr_25_0
10415,20110126-1500-COMMITTEE-ITRE_fr_351_0
10416,20150908-0900-PLENARY-7_fr_15_1
10417,20181210-0900-PLENARY_fr_112_0
10418,20120710-1500-COMMITTEE-DEVE_fr_207_1
10419,20170209-1500-COMMITTEE-IMCO_fr_160_0
10420,20150331-0900-COMMITTEE-PECH_fr_116_1
10421,20101124-0900-PLENARY-66_fr_10_1
10422,20150225-0900-PLENARY-7_fr_35_0
10423,20170322-0900-COMMITTEE-LIBE_fr_203_1
10424,20160419-0900-COMMITTEE-ENVI_fr_20_1
10425,20130708-1500-COMMITTEE-AFET_fr_8_1
10426,20141106-0900-COMMITTEE-CONT_fr_198_0
10427,20121112-1500-COMMITTEE-ECON_fr_63_1
10428,20200127-1500-COMMITTEE-LIBE_fr_195_2
10429,20131004-1100-SPECIAL-UNKN_fr_40_0
10430,20140130-1000-SPECIAL-UNKN_fr_60_0
10431,20160315-1430-COMMITTEE-PETI-LIBE-AFCO-JURI_fr_130_1
10432,20160520-1100-SPECIAL_fr_87_1
10433,20120710-1500-COMMITTEE-TRAN_fr_215_1
10434,20170322-0900-COMMITTEE-PECH_fr_206_0
