,fileid
1012,20180911-0900-PLENARY-witholdRO_fr_458_1
1013,20110630-0900-COMMITTEE-EMPL_fr_321_2
1014,20100915-1500-COMMITTEE-ECON_fr_236_1
1015,20100927-1500-COMMITTEE-CULT_fr_71_1
1016,20110830-0930-COMMITTEE-ITRE_fr_189_0
1017,20180412-0900-COMMITTEE-AGRI_fr_124_0
1018,20120124-1500-COMMITTEE-INTA_fr_134_1
1019,20111130-0900-PLENARY-11_fr_13_1
1020,20121106-1500-COMMITTEE-PECH_fr_7_0
1021,20101108-1500-COMMITTEE-DROI_fr_186_0
1022,20100428-1500-COMMITTEE-ITRE_fr_34_1
1023,20170619-1500-COMMITTEE-AFET_fr_139_1
1024,20091103-1500-COMMITTEE-REGI_fr_225_1
1025,20140320-0930-COMMITTEE-FEMM_fr_120_1
1026,20140211-1500-COMMITTEE-REGI_fr_10_2
1027,20160711-1500-COMMITTEE-ITRE_fr_99_1
1028,20200212-0900-PLENARY_fr_1113_1
1029,20121123-1600-SPECIAL-UNKN_fr_107_0
1030,20160713-0900-COMMITTEE-DROI_fr_293_0
1031,20121120-1530-SPECIAL-UNKN_fr_21_1
1032,20111122-1230-SPECIAL-UNKN_fr_39_1
1033,20160218-1130-COMMITTEE-EMPL_fr_2_1
1034,20180711-1430-COMMITTEE-CONT_fr_247_1
1035,20120917-1500-COMMITTEE-IMCO_fr_45_1
1036,20110323-0900-PLENARY-13_fr_118_1
1037,20110308-0900-PLENARY-14_fr_43_0
1038,20110523-1500-COMMITTEE-PETI_fr_4_0
1039,20171009-1500-COMMITTEE-DEVE_fr_244_0
1040,20181010-1500-SPECIAL-OTHER_fr_110_0
1041,20151215-1050-SPECIAL-UNKN_fr_20_1
1042,20130114-0900-PLENARY-18_fr_26_0
1043,20180620-0900-COMMITTEE-CONT_fr_149_0
1044,20150304-1100-SPECIAL_fr_44_0
1045,20120229-1500-SPECIAL-STOA_fr_72_0
1046,20130604-0930-COMMITTEE-IMCO_fr_130_1
1047,20101014-0900-COMMITTEE-DROI_fr_91_0
1048,20111004-1000-COMMITTEE-JURI_fr_23_0
1049,20091214-0900-PLENARY-12_fr_4_1
1050,20191204-0900-COMMITTEE-EMPL_fr_178_0
1051,20170627-1500-SPECIAL_fr_105_0
1052,20180320-1430-COMMITTEE-ECON_fr_137_1
1053,20141202-0900-COMMITTEE-CONT_fr_58_0
1054,20111121-1500-COMMITTEE-PETI_fr_158_1
1055,20101027-1500-COMMITTEE-TRAN_fr_108_1
1056,20121011-0900-COMMITTEE-IMCO_fr_250_1
1057,20180515-1430-COMMITTEE-LIBE_fr_13_0
1058,20151201-1500-COMMITTEE-DROI_fr_309_0
1059,20130924-0900-COMMITTEE-ECON_fr_185_1
1060,20191211-0900-PLENARY_fr_30_0
1061,20170710-1500-COMMITTEE-AGRI_fr_333_1
1062,20140401-0900-COMMITTEE-PETI_fr_42_1
1063,20200121-0900-COMMITTEE-AFET_fr_197_0
1064,20141020-1900-COMMITTEE-LIBE_fr_149_0
1065,20160217-1500-COMMITTEE-JURI_fr_111_0
1066,20131022-0900-PLENARY-5_fr_3_0
1067,20100915-1500-COMMITTEE-ECON_fr_184_1
1068,20101118-0900-COMMITTEE-CULT_fr_228_1
1069,20170830-1430-COMMITTEE-AFET_fr_233_0
1070,20181025-0930-SPECIAL-STOA_fr_7_1
1071,20110317-0900-COMMITTEE-ENVI_fr_122_1
1072,20160411-1900-COMMITTEE-LIBE_fr_195_1
1073,20100407-0900-COMMITTEE-FEMM_fr_196_0
1074,20100304-0900-COMMITTEE-BUDG_fr_284_0
1075,20141007-0900-COMMITTEE-INTA_fr_310_0
1076,20130710-0900-COMMITTEE-FEMM_fr_27_0
1077,20110830-1500-COMMITTEE-ITRE_fr_54_0
1078,20111012-1230-COMMITTEE-AFET_fr_107_0
1079,20171214-0930-SPECIAL-UNKN_fr_28_0
1080,20170209-0900-COMMITTEE-IMCO_fr_66_0
1081,20121009-0900-COMMITTEE-CONT_fr_200_0
1082,20171019-0830-COMMITTEE-AFET_fr_52_1
1083,20161205-1500-COMMITTEE-EMIS_fr_223_1
1084,20180607-0900-COMMITTEE-EMPL_fr_154_1
1085,20170510-1400-SPECIAL-UNKN_fr_129_0
1086,20130909-0900-PLENARY-18_fr_17_1
1087,20190327-0900-PLENARY_fr_309_1
1088,20131003-0900-COMMITTEE-FEMM_fr_32_1
1089,20140922-1500-COMMITTEE-CONT_fr_1_1
1090,20111011-1500-COMMITTEE-AFET_fr_268_1
1091,20101206-1500-COMMITTEE-DROI_fr_90_0
1092,20170424-1500-COMMITTEE-REGI_fr_26_0
1093,20140320-0900-COMMITTEE-DROI_fr_90_1
1094,20111012-1230-COMMITTEE-AFET_fr_36_2
1095,20130924-0900-COMMITTEE-ECON_fr_1_0
1096,20151015-0900-COMMITTEE-CULT_fr_49_0
1097,20160614-1500-COMMITTEE-ITRE_fr_238_1
1098,20181121-0900-COMMITTEE-AFET_fr_60_0
1099,20130905-1500-COMMITTEE-LIBE_fr_111_0
1100,20170503-0900-COMMITTEE-INTA_fr_97_0
1101,20091110-1700-COMMITTEE-ITRE_fr_16_1
1102,20120914-1000-SPECIAL_fr_196_0
1103,20100426-1500-COMMITTEE-SEDE_fr_251_0
1104,20170608-0900-COMMITTEE-LIBE_fr_76_1
1105,20131128-1500-COMMITTEE-ITRE_fr_363_1
1106,20160419-1500-COMMITTEE-PETI_fr_43_1
1107,20110127-0900-COMMITTEE-REGI_fr_323_0
1108,20180531-1000-COMMITTEE-REGI_fr_150_1
1109,20181009-0900-COMMITTEE-TRAN_fr_2_0
1110,20160616-0900-COMMITTEE-INTA-ENVI_fr_25_0
1111,20120917-1500-COMMITTEE-SEDE_fr_132_0
1112,20170503-1500-COMMITTEE-PETI_fr_207_0
1113,20200915-0900-PLENARY_fr_80_1
1114,20120611-1900-COMMITTEE-ECON_fr_24_0
1115,20140319-0900-COMMITTEE-DROI_fr_68_0
1116,20111020-0830-COMMITTEE-ITRE_fr_51_1
1117,20160418-1500-COMMITTEE-ENVI_fr_100_1
1118,20150129-0900-COMMITTEE-SEDE_fr_200_0
1119,20160121-0830-COMMITTEE-CONT_fr_104_0
1120,20100318-0900-COMMITTEE-SEDE_fr_71_1
1121,20181009-1430-COMMITTEE-AFET_fr_21_1
1122,20181010-0900-COMMITTEE-IMCO_fr_284_1
1123,20090325-0900-PLENARY-8_fr_74_1
1124,20160608-0900-PLENARY-3_fr_246_0
1125,20181025-1015-COMMITTEE-REGI_fr_99_0
1126,20170927-1430-SPECIAL-TOURISM-OPENING_fr_115_0
1127,20111122-1500-COMMITTEE-AGRI_fr_178_0
1128,20091201-1500-COMMITTEE-ENVI_fr_181_0
1129,20200120-1500-COMMITTEE-PECH_fr_9_0
1130,20140929-1830-COMMITTEE-HEARING2014NM_fr_274_0
1131,20200529-1100-COMMITTEE-DROI_fr_140_1
1132,20191217-0900-PLENARY_fr_915_0
1133,20180321-0900-COMMITTEE-AFCO_fr_42_0
1134,20090120-1500-COMMITTEE-AFET_fr_155_0
1135,20200218-0945-COMMITTEE-BUDG_fr_185_0
1136,20100706-0900-PLENARY-14_fr_47_0
1137,20200615-1645-COMMITTEE-EMPL_fr_35_1
1138,20120123-1500-COMMITTEE-AFET_fr_132_1
1139,20130424-1000-COMMITTEE-DEVE-AFET_fr_32_1
1140,20121129-1000-COMMITTEE-PECH_fr_3_0
1141,20130530-0900-COMMITTEE-ENVI_fr_92_1
1142,20200122-0900-COMMITTEE-EMPL_fr_103_0
1143,20100712-1500-COMMITTEE-CONT_fr_201_1
1144,20091110-1500-COMMITTEE-TRAN_fr_278_1
1145,20141002-1030-COMMITTEE-HEARING2014PM3_fr_52_1
1146,20120308-0900-COMMITTEE-BUDG_fr_67_0
1147,20161013-0900-COMMITTEE-SEDE_fr_185_0
1148,20160621-0900-COMMITTEE-DEVE_fr_342_0
1149,20180206-0900-PLENARY-19_fr_72_0
1150,20120607-0900-COMMITTEE-ECON_fr_22_0
1151,20110207-1500-COMMITTEE-ECON_fr_147_1
1152,20130221-0900-COMMITTEE-AFET_fr_131_0
1153,20170613-0900-PLENARY-17_fr_68_0
1154,20140929-1430-COMMITTEE-HEARING2014KV_fr_270_0
1155,20160510-0900-PLENARY-15_fr_109_2
1156,20120531-1500-COMMITTEE-EMPL_fr_7_0
1157,20180122-1600-COMMITTEE-AGRI_fr_6_0
1158,20160315-1500-COMMITTEE-TAX2_fr_3_1
1159,20110125-0900-COMMITTEE-PECH_fr_54_0
1160,20170412-0900-COMMITTEE-JURI_fr_31_1
1161,20140924-1500-COMMITTEE-SEDE_fr_119_0
1162,20160307-0900-PLENARY-13_fr_4_1
1163,20190718-0900-PLENARY_fr_58_2
1164,20180529-1010-SPECIAL-UNKN_fr_19_1
1165,20130504-1030-SPECIAL-UNKN_fr_139_1
1166,20150615-1500-COMMITTEE-TRAN_fr_79_0
1167,20110914-0900-PLENARY-8_fr_163_1
1168,20150203-1115-COMMITTEE-BUDG_fr_139_1
1169,20150413-1500-COMMITTEE-LIBE_fr_187_0
1170,20130710-0900-COMMITTEE-LIBE_fr_109_1
1171,20130709-1500-COMMITTEE-DEVE_fr_298_1
1172,20130917-1500-COMMITTEE-AFET_fr_312_0
1173,20110711-1500-COMMITTEE-IMCO_fr_99_1
1174,20200615-1345-COMMITTEE-JURI_fr_201_0
1175,20170626-1500-COMMITTEE-CONT_fr_96_1
1176,20121217-1530-COMMITTEE-INTA_fr_73_0
1177,20131212-0900-PLENARY-10_fr_7_0
1178,20140903-0900-COMMITTEE-TRAN_fr_244_0
1179,20100624-0900-COMMITTEE-CULT_fr_192_1
1180,20161129-0900-COMMITTEE-AGRI_fr_117_0
1181,20140310-0900-PLENARY-10_fr_79_1
1182,20200310-0900-PLENARY_fr_565_0
1183,20131127-1500-COMMITTEE-LIBE_fr_16_0
1184,20151127-1000-SPECIAL-UNKN_fr_41_0
1185,20100622-1500-COMMITTEE-AFET_fr_41_0
1186,20090901-0900-COMMITTEE-PECH_fr_36_1
1187,20140929-2000-COMMITTEE-HEARING2014NM3_fr_58_0
1188,20141111-1500-COMMITTEE-PETI_fr_287_0
1189,20110615-1500-COMMITTEE-AFET_fr_322_1
1190,20170308-0930-SPECIAL-UNKN_fr_152_1
1191,20190207-0900-SPECIAL-COMMITTEEREGIONS_fr_282_0
1192,20100505-0900-PLENARY-13_fr_16_0
1193,20150210-0900-PLENARY-14_fr_90_1
1194,20150129-1000-SPECIAL-UNKN_fr_34_1
1195,20130321-1000-SPECIAL-UNKN_fr_219_0
1196,20171204-1500-COMMITTEE-CONT_fr_310_0
1197,20110413-1500-COMMITTEE-DEVE_fr_12_2
1198,20130319-0900-COMMITTEE-CONT_fr_78_1
1199,20110713-0900-COMMITTEE-AFET_fr_41_1
1200,20200915-0900-PLENARY_fr_20_1
1201,20161012-0900-COMMITTEE-LIBE_fr_30_0
1202,20190122-0900-COMMITTEE-CULT_fr_273_1
1203,20170907-0900-COMMITTEE-REGI_fr_140_0
1204,20110615-1500-COMMITTEE-AFET_fr_215_1
1205,20091202-1500-COMMITTEE-REGI_fr_234_0
1206,20161129-1500-COMMITTEE_fr_68_1
1207,20151201-0900-COMMITTEE-LIBE_fr_28_1
1208,20170711-1500-COMMITTEE-INTA_fr_65_1
1209,20101109-1500-COMMITTEE-INTA_fr_299_1
1210,20110322-1500-COMMITTEE-ITRE_fr_129_1
1211,20110615-1000-COMMITTEE-ITRE_fr_113_1
1212,20100304-1230-COMMITTEE-EMPL_fr_132_0
1213,20181009-1000-COMMITTEE-BUDG_fr_132_1
1214,20111205-1500-SPECIAL_fr_99_0
1215,20120522-1430-SPECIAL-UNKN_fr_37_0
1216,20150617-1500-COMMITTEE-REGI_fr_207_0
1217,20150225-0900-PLENARY-7_fr_182_1
1218,20141106-0900-COMMITTEE-CONT_fr_127_0
1219,20120924-1440-COMMITTEE-STOA_fr_69_1
1220,20110124-1500-COMMITTEE-EMPL_fr_232_1
1221,20110323-0900-PLENARY-16_fr_78_0
1222,20101026-1500-COMMITTEE-LIBE_fr_316_1
1223,20170530-0915-COMMITTEE-BUDG-CONT_fr_44_2
1224,20131128-0900-COMMITTEE-PECH_fr_44_1
1225,20100428-0900-COMMITTEE-LIBE_fr_112_0
1226,20151117-0900-COMMITTEE-ECON_fr_52_0
1227,20090714-0900-PLENARY-7_fr_2_1
1228,20120529-1500-COMMITTEE-CULT_fr_236_0
1229,20120411-0930-COMMITTEE-ENVI_fr_87_0
1230,20131009-0900-PLENARY-15_fr_157_0
1231,20171011-1430-COMMITTEE-AFCO_fr_231_0
1232,20181009-1000-COMMITTEE-ITRE_fr_148_0
1233,20100504-0900-COMMITTEE-ECON_fr_155_0
1234,20180516-1430-COMMITTEE-ECON_fr_317_0
1235,20160706-0900-PLENARY-7_fr_55_0
1236,20090915-0900-PLENARY-11_fr_70_1
1237,20140319-0900-COMMITTEE-PETI_fr_146_1
1238,20180119-1600-SPECIAL-UNKN_fr_93_1
1239,20091110-1500-COMMITTEE-ECON_fr_186_0
1240,20121129-0900-COMMITTEE-ENVI_fr_34_0
1241,20180124-0900-COMMITTEE-REGI_fr_10_0
1242,20110711-1500-COMMITTEE-ITRE_fr_21_0
1243,20160303-1000-COMMITTEE-UNKN_fr_18_1
1244,20181003-0900-PLENARY_fr_875_0
1245,20160122-1000-SPECIAL-UNKN_fr_208_2
1246,20200305-0930-COMMITTEE-ENVI_fr_227_0
1247,20151013-0900-COMMITTEE-JURI_fr_2_0
1248,20121010-1500-COMMITTEE-INTA_fr_26_0
1249,20111213-0900-PLENARY-9_fr_142_0
1250,20121009-0900-COMMITTEE-LIBE_fr_226_1
1251,20091019-0900-PLENARY-8_fr_0_0
1252,20100223-1500-COMMITTEE-IMCO_fr_120_0
1253,20181018-0830-COMMITTEE-CONT_fr_188_2
1254,20150331-1500-COMMITTEE-AFET_fr_82_1
1255,20090928-1500-COMMITTEE-ECON_fr_72_1
1256,20101004-1500-COMMITTEE-LIBE_fr_122_0
1257,20190220-0900-COMMITTEE-TRAN_fr_132_2
1258,20100113-1801-SPECIAL_fr_188_0
1259,20160614-0900-COMMITTEE-CONT_fr_126_1
1260,20160125-1500-COMMITTEE-TRAN_fr_235_2
1261,20130507-1230-COMMITTEE-ENVI_fr_197_0
1262,20100318-0900-COMMITTEE-IMCO_fr_94_1
1263,20201027-0900-COMMITTEE-CULT_fr_22_1
1264,20171016-1500-COMMITTEE-EMPL-TRAN_fr_82_1
1265,20170213-0900-PLENARY-12_fr_105_1
1266,20141203-1500-COMMITTEE-ENVI_fr_61_0
1267,20120125-1500-COMMITTEE-EMPL_fr_51_2
1268,20120124-1500-COMMITTEE-TRAN_fr_216_1
1269,20170621-0900-COMMITTEE-PANA-JURI_fr_146_1
1270,20120206-1500-COMMITTEE-AGRI_fr_16_0
1271,20181113-0900-PLENARY_fr_330_0
1272,20200901-1345-COMMITTEE-AFET_fr_52_0
1273,20101130-1500-COMMITTEE-TRAN_fr_226_1
1274,20120621-1500-COMMITTEE-REGI_fr_224_0
1275,20200616-1700-SPECIAL-PRESSER_fr_7_0
1276,20150120-0900-COMMITTEE-FEMM_fr_187_1
1277,20180424-1000-COMMITTEE-ITRE_fr_115_1
1278,20161004-1430-SPECIAL-UNKN_fr_7_1
1279,20141111-1500-COMMITTEE-ECON_fr_270_1
1280,20120710-1500-COMMITTEE-TRAN_fr_90_1
1281,20111122-1500-COMMITTEE-EMPL_fr_340_0
1282,20091105-1500-COMMITTEE-LIBE_fr_113_0
1283,20170206-1500-COMMITTEE-REGI_fr_336_1
1284,20160607-0900-PLENARY-15_fr_34_1
1285,20090210-1500-COMMITTEE-EMPL_fr_98_1
1286,20161109-0900-COMMITTEE-TRAN_fr_215_0
1287,20090210-1500-COMMITTEE-PECH_fr_75_0
1288,20181010-0900-COMMITTEE-CONT_fr_198_1
1289,20181011-1000-SPECIAL-5G3_fr_156_0
1290,20171207-1400-COMMITTEE-AGRI_fr_88_0
1291,20140506-1430-SPECIAL-UNKN_fr_253_0
1292,20110413-0900-COMMITTEE-IMCO_fr_8_0
1293,20101209-0900-COMMITTEE-IMCO_fr_96_0
1294,20151013-1500-COMMITTEE-LIBE_fr_30_1
1295,20160308-0900-PLENARY-6_fr_20_0
1296,20150305-1000-SPECIAL-UNKN_fr_170_0
1297,20090305-1000-COMMITTEE-CULT_fr_139_0
1298,20110411-1500-COMMITTEE-AGRI_fr_288_0
1299,20170405-0900-PLENARY-16_fr_74_0
1300,20170405-0900-PLENARY-4_fr_189_1
1301,20130618-1500-COMMITTEE-CONT-LIBE_fr_282_0
1302,20151112-0900-COMMITTEE-JURI_fr_214_0
1303,20161215-1330-SPECIAL-UNKN_fr_79_0
1304,20191106-1500-COMMITTEE-LIBE_fr_66_0
1305,20110526-0900-COMMITTEE-CULT_fr_164_0
1306,20150429-0900-PLENARY-4_fr_216_0
1307,20141006-2000-COMMITTEE-HEARING2014FM3_fr_275_1
1308,20091022-0900-PLENARY-3_fr_43_0
1309,20100428-0900-COMMITTEE-ITRE_fr_322_1
1310,20120424-1500-COMMITTEE-AFET_fr_138_1
1311,20131118-0900-PLENARY-14_fr_24_0
1312,20130319-0900-COMMITTEE-CONT_fr_255_0
1313,20190312-0900-PLENARY_fr_647_1
1314,20091201-1500-COMMITTEE-PECH_fr_182_1
1315,20121206-0900-COMMITTEE-AFET_fr_33_0
1316,20130708-1500-COMMITTEE-TRAN_fr_272_0
1317,20130516-1000-SPECIAL-UNKN_fr_32_0
1318,20181120-1430-COMMITTEE-LIBE_fr_23_1
1319,20150922-1500-COMMITTEE-INTA_fr_117_0
1320,20180424-1430-COMMITTEE-DEVE_fr_63_0
1321,20100622-1500-COMMITTEE-CONT_fr_102_0
1322,20130220-1500-COMMITTEE-DROI_fr_214_1
1323,20160616-0900-COMMITTEE-EMPL-FEMM_fr_29_1
1324,20200220-1400-COMMITTEE-LIBE_fr_119_0
1325,20160420-0900-COMMITTEE-CONT_fr_142_0
1326,20120918-1500-COMMITTEE-IMCO_fr_111_1
1327,20180528-0900-PLENARY-25_fr_38_1
1328,20170119-0930-SPECIAL-UNKN_fr_59_0
1329,20100714-0900-COMMITTEE-INTA_fr_36_1
1330,20170126-0900-COMMITTEE-EMPL_fr_235_1
1331,20191107-0900-COMMITTEE-ENVI_fr_296_0
1332,20200709-0900-PLENARY_fr_328_1
1333,20150122-1500-COMMITTEE-ITRE_fr_183_0
1334,20140415-0900-PLENARY-5_fr_212_1
1335,20160201-0900-PLENARY-15_fr_68_0
1336,20200615-1345-COMMITTEE-JURI_fr_146_0
1337,20170322-0900-COMMITTEE-LIBE_fr_16_0
1338,20200519-0900-COMMITTEE-AFET_fr_63_0
1339,20170327-1700-COMMITTEE-LIBE_fr_15_0
1340,20160512-0830-COMMITTEE-AFET_fr_148_0
1341,20181009-0900-COMMITTEE-ECON_fr_176_0
1342,20180222-0930-COMMITTEE-AFET_fr_101_1
1343,20180412-1000-SPECIAL-UNKN_fr_111_2
1344,20171122-1700-COMMITTEE-INTA-FEMM_fr_50_1
1345,20170322-1500-COMMITTEE-ITRE_fr_19_0
1346,20190722-1500-COMMITTEE-ENVI_fr_121_0
1347,20140113-0900-PLENARY-19_fr_34_1
1348,20110317-1500-COMMITTEE-ENVI_fr_34_1
1349,20150908-0900-PLENARY-13_fr_104_2
1350,20151012-1500-COMMITTEE-IMCO_fr_5_1
1351,20151012-1500-COMMITTEE-ITRE_fr_236_0
1352,20091202-0900-COMMITTEE-EMPL_fr_289_1
1353,20160419-1500-COMMITTEE-PETI_fr_292_0
1354,20191202-1500-COMMITTEE-DEVE_fr_282_1
1355,20161026-1600-SPECIAL-UNKN3_fr_6_0
1356,20110830-1200-SPECIAL_fr_7_1
1357,20180705-0900-COMMITTEE-TERR_fr_131_0
1358,20100317-1500-COMMITTEE-ECON_fr_38_0
1359,20120702-0900-PLENARY-12_fr_87_0
1360,20180206-1010-SPECIAL-UNKN_fr_1_0
1361,20200219-0900-COMMITTEE-INTA_fr_291_0
1362,20181009-0900-COMMITTEE-EMPL_fr_36_1
1363,20091001-1500-COMMITTEE-PETI_fr_14_0
1364,20131105-0900-COMMITTEE-AGRI_fr_135_0
1365,20130527-1500-COMMITTEE-INTA_fr_14_0
1366,20110418-1100-SPECIAL-UNKN_fr_56_0
1367,20090330-1500-COMMITTEE-EMPL_fr_88_1
1368,20150622-1500-COMMITTEE-PETI_fr_158_0
1369,20110314-1500-COMMITTEE-CRIS_fr_79_1
1370,20130130-1145-SPECIAL-UNKN_fr_48_2
1371,20181114-0900-SPECIAL-CONFERENCE_fr_529_0
1372,20131128-1400-COMMITTEE-LIBE_fr_112_1
1373,20130530-1515-COMMITTEE-ENVI_fr_23_1
1374,20190205-0900-COMMITTEE-TAX3_fr_52_0
1375,20100125-1500-COMMITTEE-REGI_fr_133_0
1376,20180124-1430-COMMITTEE-ENVI_fr_112_1
1377,20180425-1500-COMMITTEE-AFCO_fr_217_0
1378,20161109-0900-COMMITTEE-ECON_fr_209_1
1379,20090210-1500-COMMITTEE-PETI_fr_48_1
1380,20090930-0900-COMMITTEE-ITRE_fr_80_0
1381,20181127-1430-COMMITTEE-PETI_fr_224_1
1382,20150120-0900-COMMITTEE-CULT_fr_292_0
1383,20120710-0900-COMMITTEE-LIBE_fr_100_0
1384,20111018-2000-SPECIAL_fr_39_0
1385,20110525-1500-COMMITTEE-ITRE_fr_124_1
1386,20201028-1345-COMMITTEE-ENVI-1_fr_149_1
1387,20111109-0900-SPECIAL_fr_175_1
1388,20170711-0900-COMMITTEE-ENVI_fr_52_0
1389,20170131-0900-COMMITTEE-AFCO_fr_192_1
1390,20141013-1500-COMMITTEE-JURI_fr_16_1
1391,20170913-0900-PLENARY-13_fr_15_2
1392,20171128-1430-COMMITTEE-ENVI_fr_154_1
1393,20140407-1545-COMMITTEE-AFCO_fr_1_1
1394,20180516-1430-COMMITTEE-TERR_fr_175_1
1395,20160520-1100-SPECIAL_fr_87_1
1396,20190325-0900-PLENARY_fr_421_1
1397,20140415-0900-PLENARY-14_fr_163_1
1398,20161011-0900-COMMITTEE-ECON_fr_73_1
1399,20150428-1030-SPECIAL-UNKN_fr_17_0
1400,20110510-0900-PLENARY-13_fr_210_0
1401,20130116-0900-PLENARY-8_fr_166_0
1402,20100707-0900-PLENARY-15_fr_88_0
1403,20180116-0900-PLENARY-18_fr_102_0
1404,20101026-1500-COMMITTEE-IMCO_fr_38_1
1405,20200928-1700-COMMITTEE-LIBE_fr_82_0
1406,20130708-1500-COMMITTEE-AFET_fr_8_1
1407,20141020-0900-PLENARY-13_fr_32_1
1408,20130925-0900-COMMITTEE-DROI_fr_133_0
1409,20171025-0900-PLENARY-20_fr_16_0
1410,20201026-1645-COMMITTEE-PECH_fr_82_0
1411,20090929-0900-COMMITTEE-ITRE_fr_131_0
1412,20111107-1500-COMMITTEE-ENVI_fr_272_0
1413,20130319-0900-COMMITTEE-ITRE_fr_220_1
1414,20200123-1000-SPECIAL-EUROSCOLA_fr_11_0
1415,20131202-1500-COMMITTEE-ECON_fr_198_1
1416,20100114-0900-COMMITTEE-INTA_fr_336_2
1417,20120903-1500-COMMITTEE-ITRE_fr_187_0
1418,20160203-0900-PLENARY-9_fr_22_0
1419,20201110-1345-COMMITTEE-LIBE-1_fr_5_1
1420,20180515-0900-COMMITTEE-SEDE_fr_236_0
1421,20090305-0900-COMMITTEE-LIBE_fr_171_0
1422,20160315-0900-COMMITTEE-CULT_fr_263_1
1423,20200915-0900-PLENARY_fr_497_0
1424,20100304-0900-COMMITTEE-BUDG_fr_175_1
1425,20200219-1045-COMMITTEE-AFET_fr_216_0
1426,20161122-1430-SPECIAL-UNKN_fr_19_0
1427,20101130-0900-COMMITTEE-IMCO_fr_317_1
1428,20130416-0900-PLENARY-6_fr_155_1
1429,20130527-1500-COMMITTEE-SEDE_fr_169_0
1430,20171023-0900-PLENARY-14_fr_38_1
1431,20120126-0900-COMMITTEE-CONT_fr_136_0
1432,20120209-0900-COMMITTEE-DEVE_fr_279_1
1433,20151112-0900-COMMITTEE-FEMM_fr_226_0
1434,20150121-0900-COMMITTEE-ENVI_fr_238_0
1435,20151210-0900-COMMITTEE-BUDG_fr_251_0
1436,20141124-0900-PLENARY-14_fr_139_0
1437,20150428-0900-PLENARY-21_fr_43_0
1438,20200123-0900-COMMITTEE-IMCO_fr_2_1
1439,20201021-0900-PLENARY_fr_750_0
1440,20190219-1000-COMMITTEE-ITRE_fr_153_0
1441,20111212-0900-PLENARY-11_fr_82_0
1442,20150615-1500-COMMITTEE-TRAN_fr_296_1
1443,20091103-1500-COMMITTEE-ENVI_fr_143_1
1444,20110322-0930-COMMITTEE-ENVI_fr_112_0
1445,20140722-1500-COMMITTEE-DEVE_fr_162_0
1446,20200715-1645-COMMITTEE-AGRI_fr_180_1
1447,20100706-1040-SPECIAL_fr_18_0
1448,20110621-0900-COMMITTEE-ECON_fr_61_1
1449,20190116-0900-PLENARY_fr_1013_0
1450,20111122-1500-COMMITTEE-CULT_fr_169_1
1451,20190129-1430-COMMITTEE-LIBE_fr_26_1
1452,20170320-1500-COMMITTEE-AGRI_fr_101_1
1453,20180129-1830-COMMITTEE-ECON-LIBE_fr_23_0
1454,20101109-1000-COMMITTEE-ECON_fr_278_1
1455,20130425-1500-COMMITTEE-IMCO_fr_129_1
1456,20120521-2100-COMMITTEE-CRIM_fr_164_0
1457,20110525-0900-COMMITTEE-LIBE_fr_68_1
1458,20170713-0900-COMMITTEE-EMPL_fr_78_0
1459,20101206-1500-COMMITTEE-DROI_fr_154_1
1460,20191001-1430-SPECIAL-HEARING-4Q2_fr_65_0
1461,20130516-0900-COMMITTEE-BUDG_fr_186_0
1462,20200717-1100-SPECIAL-PRESSER_fr_19_0
1463,20120613-0900-PLENARY-11_fr_79_0
1464,20120508-0900-COMMITTEE-PETI_fr_103_1
1465,20121009-0900-COMMITTEE-CONT_fr_121_0
1466,20110524-1500-COMMITTEE-ENVI_fr_230_1
1467,20170412-0900-COMMITTEE-LIBE_fr_126_1
1468,20200910-0830-COMMITTEE-LIBE_fr_171_1
1469,20171109-0900-COMMITTEE-AGRI_fr_28_1
1470,20111012-0900-PLENARY-12_fr_124_1
1471,20130121-1500-COMMITTEE-AFCO_fr_16_0
1472,20110110-1500-COMMITTEE-DROI_fr_30_2
1473,20180704-0900-PLENARY-20_fr_72_1
1474,20170228-1000-COMMITTEE-IMCO_fr_92_1
1475,20141201-1500-COMMITTEE-AFET_fr_172_0
1476,20190918-0900-PLENARY_fr_978_1
1477,20161108-1500-COMMITTEE-CONT_fr_8_1
1478,20181011-1400-SPECIAL-5E2_fr_101_1
1479,20100714-1500-COMMITTEE-ENVI_fr_47_0
1480,20150428-0900-PLENARY-4_fr_117_0
1481,20120313-0900-PLENARY-4_fr_64_0
1482,20111108-1430-SPECIAL-UNKN_fr_117_1
1483,20131009-1500-COMMITTEE-BUDG_fr_7_1
1484,20171129-0900-PLENARY-12_fr_94_0
1485,20091104-1500-COMMITTEE-EMPL_fr_242_0
1486,20130701-0900-PLENARY-16_fr_113_1
1487,20180503-0900-PLENARY-3_fr_90_1
1488,20140210-1500-COMMITTEE-PETI_fr_111_0
1489,20171121-1400-SPECIAL-UNKN_fr_392_1
1490,20201028-1345-COMMITTEE-CONT_fr_42_0
1491,20180829-0900-COMMITTEE-ECON_fr_178_0
1492,20160317-1600-SPECIAL-UNKN_fr_136_1
1493,20130121-1500-COMMITTEE-DEVE_fr_175_0
1494,20130225-1600-SPECIAL-UNKN_fr_97_1
1495,20170712-1500-COMMITTEE-CONT_fr_12_0
1496,20171115-0900-PLENARY-7_fr_29_1
1497,20131010-0900-COMMITTEE-AFET_fr_1_0
