,fileid
1047,20120319-1500-COMMITTEE-AGRI_en_353_1
1048,20180327-1430-COMMITTEE-EMPL_en_102_1
1049,20141120-0900-COMMITTEE-DROI_en_257_1
1050,20110502-1500-COMMITTEE-ECON_en_362_1
1051,20140311-0900-PLENARY-5_en_91_0
1052,20110914-0900-PLENARY-14_en_81_0
1053,20120125-1500-COMMITTEE-EMPL_en_313_1
1054,20160513-1600-SPECIAL-UNKN_en_146_0
1055,20200508-1500-SPECIAL-STOA_en_6_0
1056,20100624-0900-COMMITTEE-SEDE_en_115_1
1057,20101201-0900-COMMITTEE-ECON_en_128_0
1058,20141203-0900-COMMITTEE-DROI_en_81_0
1059,20110621-0900-COMMITTEE-ENVI_en_284_1
1060,20161122-1600-COMMITTEE-ECON_en_36_1
1061,20101019-0900-PLENARY-4_en_63_0
1062,20160309-0900-PLENARY-17_en_142_0
1063,20150316-1500-COMMITTEE-SEDE_en_47_0
1064,20150226-1500-COMMITTEE-CULT-EMPL_en_239_2
1065,20170406-0900-PLENARY-4_en_138_1
1066,20101027-1500-COMMITTEE-AFET_en_271_1
1067,20110913-0900-PLENARY-6_en_18_1
1068,20111220-1500-COMMITTEE-ECON_en_300_1
1069,20160125-1500-COMMITTEE-AGRI_en_5_2
1070,20110412-0900-COMMITTEE-JURI_en_26_1
1071,20110524-1500-COMMITTEE-LIBE_en_237_1
1072,20100316-0900-COMMITTEE-CONT_en_118_0
1073,20180424-1530-COMMITTEE-INTA_en_119_0
1074,20160315-0900-COMMITTEE-IMCO_en_305_1
1075,20100928-1500-COMMITTEE-ENVI_en_188_1
1076,20120712-1500-COMMITTEE-PETI_en_157_0
1077,20151118-1430-SPECIAL-UNKN_en_173_2
1078,20181010-0900-COMMITTEE-LIBE_en_101_2
1079,20111115-0900-PLENARY-5_en_75_0
1080,20110926-0900-PLENARY-15_en_2_2
1081,20190211-0900-PLENARY_en_288_1
1082,20160315-0900-COMMITTEE-FEMM_en_64_1
1083,20090928-1500-COMMITTEE-ECON_en_374_1
1084,20171120-1500-COMMITTEE-IMCO_en_16_0
1085,20171130-1600-SPECIAL-UNKN_en_115_0
1086,20100428-0900-COMMITTEE-INTA_en_261_0
1087,20111005-0900-COMMITTEE-CULT_en_297_1
1088,20100415-0900-COMMITTEE-CRIS_en_279_1
1089,20181212-1230-SPECIAL-PRESSER_en_27_0
1090,20100928-0900-COMMITTEE-CONT_en_264_0
1091,20150708-1730-SPECIAL-UNKN_en_14_0
1092,20181018-1600-SPECIAL-EUROSCOLA_en_183_1
1093,20111108-1430-SPECIAL-UNKN_en_206_0
1094,20150518-0900-PLENARY-14_en_103_1
1095,20141106-0900-COMMITTEE-INTA_en_369_1
1096,20130221-0900-COMMITTEE-IMCO_en_152_0
1097,20190404-1000-SPECIAL-EUROSCOLA_en_208_1
1098,20160526-1430-SPECIAL-UNKN_en_120_1
1099,20200708-0900-PLENARY_en_414_1
1100,20200527-1645-COMMITTEE-BUDG_en_144_1
1101,20181121-1030-COMMITTEE-BUDG_en_160_1
1102,20181127-0930-COMMITTEE-PETI_en_206_0
1103,20120919-0930-SPECIAL_en_303_0
1104,20090209-1500-COMMITTEE-DROI_en_311_1
1105,20160217-0900-COMMITTEE-DROI_en_54_0
1106,20160404-1500-COMMITTEE-CONT_en_176_0
1107,20130507-1500-COMMITTEE-AFET_en_32_1
1108,20170712-1500-COMMITTEE-AFCO_en_34_0
1109,20141216-0900-PLENARY-11_en_74_1
1110,20200114-0900-PLENARY_en_1390_1
1111,20100223-1500-COMMITTEE-BUDG_en_278_0
1112,20090218-0900-PLENARY-13_en_126_0
1113,20120619-0900-COMMITTEE-PETI_en_12_2
1114,20131119-0900-PLENARY-1_en_138_1
1115,20111121-1500-COMMITTEE-CONT_en_89_1
1116,20190321-0900-COMMITTEE-ECON_en_110_0
1117,20100713-1500-COMMITTEE-AFET_en_75_1
1118,20160608-0900-PLENARY-3_en_86_1
1119,20161025-1500-SPECIAL-UNKN_en_2_0
1120,20160905-1500-COMMITTEE-ITRE_en_257_1
1121,20121003-1500-COMMITTEE-BUDG_en_58_1
1122,20140211-0900-COMMITTEE-IMCO_en_266_1
1123,20180221-1430-COMMITTEE-AFET_en_142_0
1124,20191022-0900-PLENARY_en_586_0
1125,20200902-1345-COMMITTEE-ECON_en_4_1
1126,20151008-0900-PLENARY-3_en_6_0
1127,20120515-1700-COMMITTEE-AFET_en_38_0
1128,20101027-0900-COMMITTEE-AFET_en_344_1
1129,20120424-1030-COMMITTEE-ITRE-TRAN_en_84_0
1130,20160308-0900-PLENARY-4_en_1_1
1131,20090316-1500-COMMITTEE-INTA_en_61_1
1132,20150210-0900-PLENARY-18_en_40_1
1133,20150922-1500-COMMITTEE-INTA_en_190_0
1134,20180425-1430-COMMITTEE-EMPL_en_324_1
1135,20100504-1500-COMMITTEE-AGRI_en_126_0
1136,20150922-0900-COMMITTEE-INTA_en_314_1
1137,20141007-0900-COMMITTEE-AFET_en_28_1
1138,20150506-1500-COMMITTEE-FEMM_en_152_1
1139,20160119-0900-PLENARY-6_en_49_2
1140,20090929-1500-COMMITTEE-AGRI_en_0_0
1141,20131126-1500-COMMITTEE-AFET_en_93_0
1142,20160526-1430-COMMITTEE-LIBE_en_8_1
1143,20180710-0900-COMMITTEE-TRAN_en_0_0
1144,20100412-1500-COMMITTEE-ECON_en_371_0
1145,20141117-1500-COMMITTEE-ECON_en_258_1
1146,20191204-1430-COMMITTEE-AGRI_en_427_0
1147,20170124-0900-COMMITTEE-ENVI_en_75_1
1148,20190219-1615-COMMITTEE-LIBE_en_19_1
1149,20120508-0900-COMMITTEE-LIBE_en_88_0
1150,20171204-1500-COMMITTEE-ECON_en_86_0
1151,20141217-0900-PLENARY-13_en_105_0
1152,20110928-0900-PLENARY-7_en_91_0
1153,20190321-0900-COMMITTEE-REGI_en_115_1
1154,20100304-0900-COMMITTEE-ENVI_en_268_0
1155,20180425-0900-COMMITTEE-EMPL_en_162_1
1156,20100419-0900-PLENARY-18_en_21_1
1157,20120530-0900-COMMITTEE-FEMM_en_133_0
1158,20101201-0900-COMMITTEE-ENVI_en_274_0
1159,20101129-1500-COMMITTEE-IMCO_en_150_1
1160,20121128-1500-COMMITTEE-ENVI_en_81_2
1161,20100602-0900-COMMITTEE-DEVE_en_164_1
1162,20110920-0900-COMMITTEE-JURI_en_60_0
1163,20161027-0930-SPECIAL-UNKN_en_143_0
1164,20180516-0900-COMMITTEE-AGRI_en_101_1
1165,20160705-0900-PLENARY-5_en_359_1
1166,20140109-0900-COMMITTEE-ENVI-ITRE_en_54_0
1167,20130122-1500-COMMITTEE-CONT_en_6_0
1168,20101026-0900-COMMITTEE-LIBE_en_56_0
1169,20131017-0900-COMMITTEE-ECON_en_183_1
1170,20191002-1500-COMMITTEE-REGI_en_30_0
1171,20150226-1000-COMMITTEE-SEDE_en_259_1
1172,20181008-1500-COMMITTEE-ECON_en_36_1
1173,20160414-0900-PLENARY-9_en_92_0
1174,20090330-1500-COMMITTEE-IMCO_en_158_1
1175,20190905-0900-COMMITTEE-DEVE_en_201_1
1176,20190613-1100-COMMITTEE-_en_82_1
1177,20191106-1000-COMMITTEE-DEVE_en_52_1
1178,20160119-0900-PLENARY-4_en_149_0
1179,20120320-1500-COMMITTEE-ENVI_en_226_1
1180,20130207-0900-PLENARY-3_en_93_1
1181,20130627-1100-COMMITTEE-AFET_en_132_0
1182,20120301-1500-COMMITTEE-ENVI_en_109_1
1183,20101202-0900-COMMITTEE-CULT_en_264_2
1184,20140128-1630-SPECIAL_en_104_1
1185,20091006-0900-COMMITTEE-LIBE_en_98_1
1186,20180619-0900-COMMITTEE-ECON_en_96_2
1187,20120327-0900-COMMITTEE-CULT_en_193_1
1188,20131128-1400-COMMITTEE-LIBE_en_162_0
1189,20110110-1500-COMMITTEE-DROI_en_224_0
1190,20121217-1530-COMMITTEE-REGI_en_90_1
1191,20170323-0900-COMMITTEE-ITRE_en_162_0
1192,20150127-0900-COMMITTEE-PETI_en_95_0
1193,20110614-1500-COMMITTEE-PETI_en_209_1
1194,20130320-0900-COMMITTEE-AFET_en_312_1
1195,20150413-1500-COMMITTEE-PECH_en_105_1
1196,20130618-1500-SPECIAL-UNKN_en_259_0
1197,20160606-0900-PLENARY-14_en_20_0
1198,20110621-1600-COMMITTEE-CONT_en_254_0
1199,20121126-1500-COMMITTEE-CULT_en_86_0
1200,20101206-1500-COMMITTEE-SEDE_en_170_0
1201,20110315-1500-COMMITTEE-ITRE_en_290_2
1202,20201026-1345-COMMITTEE-INTA_en_4_1
1203,20090120-1500-COMMITTEE-TRAN_en_49_1
1204,20170621-1100-COMMITTEE-ITRE-ENVI_en_39_2
1205,20090910-0900-COMMITTEE-DROI_en_46_1
1206,20110322-1500-COMMITTEE-ECON_en_423_0
1207,20110712-1500-COMMITTEE-IMCO_en_357_0
1208,20150505-1500-COMMITTEE-AFCO_en_110_1
1209,20100113-1431-SPECIAL_en_268_0
1210,20151118-1430-SPECIAL-UNKN_en_202_0
1211,20200507-0900-COMMITTEE-AGRI_en_45_1
1212,20130618-0900-COMMITTEE-INTA_en_94_1
1213,20101026-1500-COMMITTEE-PECH_en_78_1
1214,20130926-0900-COMMITTEE-ITRE_en_45_1
1215,20100128-0900-COMMITTEE-PETI_en_120_1
1216,20120917-1500-COMMITTEE-AFCO_en_277_1
1217,20130306-1300-SPECIAL-UNKN_en_134_2
1218,20181001-0900-PLENARY_en_351_0
1219,20190415-0900-PLENARY_en_134_0
1220,20140318-1500-SPECIAL-UNKN_en_182_0
1221,20141120-0900-COMMITTEE-EMPL_en_73_1
1222,20111011-1500-COMMITTEE-DEVE-DEVE-DROI_en_11_1
1223,20180124-0900-COMMITTEE-BUDG_en_10_1
1224,20190304-1730-COMMITTEE-AFET_en_9_0
1225,20150922-0900-COMMITTEE-SEDE_en_328_1
1226,20170123-1500-COMMITTEE-ENVI_en_44_1
1227,20150119-1500-COMMITTEE-REGI_en_37_0
1228,20180531-1000-COMMITTEE-REGI_en_53_0
1229,20150129-1000-SPECIAL-UNKN2_en_24_1
1230,20170322-0900-COMMITTEE-JURI_en_286_1
1231,20180122-1500-COMMITTEE-INTA_en_259_1
1232,20181120-0900-COMMITTEE-CULT_en_303_0
1233,20130527-1630-COMMITTEE-AFET_en_326_2
1234,20181122-1400-SPECIAL-DELEGATIONS_en_7_0
1235,20100602-1500-COMMITTEE-AFCO_en_240_0
1236,20101014-0915-COMMITTEE-TRAN_en_194_0
1237,20120703-0900-PLENARY-6_en_131_2
1238,20140318-0900-COMMITTEE-CONT_en_164_1
1239,20111010-1500-COMMITTEE-JURI_en_16_1
1240,20151109-1500-COMMITTEE-CONT_en_97_0
1241,20150714-1500-COMMITTEE-CONT_en_151_1
1242,20100913-1500-COMMITTEE-SEDE_en_162_0
1243,20160926-1500-COMMITTEE-JURI_en_3_0
1244,20121127-0945-COMMITTEE-JURI_en_53_2
1245,20120125-0900-COMMITTEE-DROI_en_100_1
1246,20140226-0900-PLENARY-16_en_214_1
1247,20200128-0900-COMMITTEE-CONT_en_282_1
1248,20120703-0900-PLENARY-13_en_87_0
1249,20180125-1000-SPECIAL-UNKN_en_152_1
1250,20150907-0900-PLENARY-16_en_211_1
1251,20090112-0900-PLENARY-11_en_171_1
1252,20170228-1545-COMMITTEE-LIBE_en_13_1
1253,20110615-1500-COMMITTEE-EMPL_en_93_0
1254,20101014-1430-SPECIAL_en_67_1
1255,20090204-0900-PLENARY-14_en_17_1
1256,20150714-0900-COMMITTEE-SEDE_en_341_0
1257,20161128-1700-COMMITTEE-CONT-DEVE_en_39_0
1258,20120209-0900-COMMITTEE-DROI_en_35_0
1259,20130506-1500-COMMITTEE-ENVI_en_92_0
1260,20171127-1500-COMMITTEE-CONT_en_251_0
1261,20160315-1630-COMMITTEE-CONT_en_72_1
1262,20160420-0900-COMMITTEE-IMCO-INTA_en_135_1
1263,20090929-1500-COMMITTEE-ITRE_en_186_1
1264,20180119-1000-SPECIAL-UNKN_en_7_0
1265,20120703-0900-PLENARY-4_en_162_1
1266,20160216-1500-COMMITTEE-TRAN_en_218_1
1267,20091012-1500-COMMITTEE-ITRE_en_182_0
1268,20101027-1500-COMMITTEE-AFET_en_107_0
1269,20200716-1345-COMMITTEE-DEVE_en_56_0
1270,20111011-1500-COMMITTEE-PECH_en_219_0
1271,20130425-0900-COMMITTEE-JURI_en_40_0
1272,20151201-1500-COMMITTEE-ENVI_en_119_0
1273,20180912-0900-PLENARY_en_668_0
1274,20200128-1800-COMMITTEE-AFET_en_27_1
1275,20140929-2000-COMMITTEE-HEARING2014NM3_en_122_1
1276,20170831-0900-COMMITTEE-AGRI_en_112_0
1277,20111123-1500-COMMITTEE-AGRI_en_212_1
1278,20120924-1500-COMMITTEE-ITRE_en_51_1
1279,20161013-1400-COMMITTEE-CONT_en_124_0
1280,20110831-1500-COMMITTEE-ECON_en_228_2
1281,20111003-1500-COMMITTEE-LIBE_en_180_1
1282,20170904-1500-COMMITTEE-AFCO_en_116_1
1283,20141105-1500-COMMITTEE-AGRI_en_87_0
1284,20181011-0900-COMMITTEE-LIBE_en_113_1
1285,20170201-0946-SPECIAL-UNKN_en_118_0
1286,20111004-0900-COMMITTEE-DROI_en_11_0
1287,20090331-0900-COMMITTEE-IMCO_en_6_1
1288,20190924-1430-COMMITTEE-PECH_en_259_1
1289,20150305-0900-COMMITTEE-LIBE_en_373_1
1290,20170626-1600-COMMITTEE-IMCO_en_184_2
1291,20120229-0900-COMMITTEE-ENVI_en_213_1
1292,20100426-1500-COMMITTEE-PETI_en_106_1
1293,20200121-0900-COMMITTEE-LIBE_en_127_0
1294,20130122-0900-COMMITTEE-DEVE_en_163_1
1295,20170712-1500-COMMITTEE-AFCO_en_7_1
1296,20131118-1900-COMMITTEE-ECON_en_90_1
1297,20151013-0900-COMMITTEE-TRAN_en_167_0
1298,20200217-1530-COMMITTEE-SEDE_en_134_0
1299,20110125-1500-COMMITTEE-INTA_en_146_1
1300,20120906-1500-COMMITTEE-IMCO_en_99_0
1301,20150226-0900-COMMITTEE-AFCO-PETI_en_282_0
1302,20101201-1500-COMMITTEE-PECH_en_43_0
1303,20141103-1500-COMMITTEE-DEVE_en_387_0
1304,20151208-1500-SPECIAL-UNKN_en_27_2
1305,20181120-1515-COMMITTEE-ENVI_en_48_0
1306,20130529-1500-COMMITTEE-AFET_en_113_0
1307,20140212-0900-COMMITTEE-INTA_en_35_1
1308,20150330-1500-COMMITTEE-AFET_en_11_1
1309,20181011-1000-SPECIAL-5G2_en_101_1
1310,20100913-1500-SPECIAL_en_114_1
1311,20091015-1500-COMMITTEE-ITRE_en_102_0
1312,20130121-1500-COMMITTEE-ECON_en_20_1
1313,20100428-0900-COMMITTEE-IMCO_en_347_0
1314,20150122-0900-COMMITTEE-IMCO_en_238_0
1315,20170607-1330-SPECIAL-UNKN_en_230_2
1316,20180321-1430-COMMITTEE-ITRE_en_231_1
1317,20130611-1050-SPECIAL-UNKN_en_31_0
1318,20181127-1815-SPECIAL-CONFERENCE_en_1_0
1319,20130618-1500-COMMITTEE-CONT-LIBE_en_280_0
1320,20090325-0900-PLENARY-3_en_46_1
1321,20130423-1430-SPECIAL-UNKN_en_17_1
1322,20191106-1500-COMMITTEE-LIBE_en_122_0
1323,20161108-0900-SPECIAL-UNKN_en_39_1
1324,20181213-0900-PLENARY_en_293_0
1325,20151026-1900-COMMITTEE-CONT_en_45_1
1326,20180703-0950-SPECIAL-PRESSER_en_24_0
1327,20201120-1000-COMMITTEE-ANIT_en_38_0
1328,20200219-1430-COMMITTEE-PECH_en_130_1
1329,20160316-0900-COMMITTEE-BUDG_en_206_1
1330,20131120-0900-PLENARY-18_en_129_0
1331,20091005-1500-COMMITTEE-ENVI_en_210_1
1332,20181009-0900-COMMITTEE-PETI_en_157_1
1333,20180711-0900-COMMITTEE-CONT_en_38_0
1334,20111024-0900-PLENARY-12_en_121_1
1335,20110125-1500-COMMITTEE-EMPL_en_243_0
1336,20201026-0900-COMMITTEE-AFET_en_97_0
1337,20131127-1500-COMMITTEE-REGI_en_85_2
1338,20100408-0900-COMMITTEE-BUDG_en_92_1
1339,20130218-1530-COMMITTEE-ECON_en_62_0
1340,20100504-0900-COMMITTEE-AFET_en_116_0
1341,20110713-0900-COMMITTEE-AFET_en_298_0
1342,20110524-1515-COMMITTEE-DEVE_en_106_0
1343,20150610-0900-PLENARY-6_en_13_0
1344,20170407-1000-SPECIAL-UNKN_en_238_0
1345,20180927-0900-SPECIAL-CONFERENCE_en_309_0
1346,20120424-0900-COMMITTEE-FEMM_en_254_1
1347,20180321-0900-COMMITTEE-AFCO_en_237_0
1348,20160913-0900-PLENARY-16_en_54_0
1349,20170322-0900-COMMITTEE-ECON_en_120_0
1350,20150921-1500-COMMITTEE-CULT_en_99_0
1351,20150318-1500-COMMITTEE-INTA_en_339_1
1352,20130320-1500-COMMITTEE-CULT_en_111_1
1353,20190917-1500-SPECIAL-OTHER_en_9_0
1354,20090916-0900-PLENARY-3_en_84_1
1355,20131024-0900-PLENARY-10_en_25_0
1356,20180514-1500-COMMITTEE-TRAN_en_103_0
1357,20161010-1500-COMMITTEE-PECH_en_177_0
1358,20150915-0900-COMMITTEE-TRAN_en_29_1
1359,20191002-1000-COMMITTEE-PECH_en_168_1
1360,20130326-1500-COMMITTEE-BUDG_en_21_0
1361,20131120-0900-PLENARY-16_en_298_1
1362,20090112-0900-PLENARY-12_en_33_0
1363,20100831-1400-COMMITTEE-DEVE_en_33_0
1364,20180515-0900-COMMITTEE-TRAN_en_233_0
1365,20120906-0900-COMMITTEE-EMPL_en_333_1
1366,20121113-1550-SPECIAL_en_109_2
1367,20171023-0900-PLENARY-18_en_24_0
1368,20150226-1400-COMMITTEE-BUDG-ECON_en_143_2
1369,20150210-0900-PLENARY-12_en_95_0
1370,20120425-0900-COMMITTEE-IMCO_en_98_0
1371,20140225-0900-PLENARY-11_en_235_1
1372,20100407-1630-COMMITTEE-AFET_en_140_1
1373,20130306-1300-SPECIAL-UNKN_en_390_1
1374,20180502-0900-PLENARY-18_en_60_0
1375,20091105-0900-SPECIAL_en_38_1
1376,20160915-0900-COMMITTEE-BUDG_en_31_1
1377,20100316-1500-COMMITTEE-BUDG_en_46_1
1378,20120327-0900-COMMITTEE-EMPL_en_110_1
1379,20130320-0900-COMMITTEE-BUDG_en_212_0
1380,20150709-0900-PLENARY-5_en_166_0
1381,20190904-1430-COMMITTEE-ECON_en_269_1
1382,20100929-1500-COMMITTEE-PETI_en_106_1
1383,20130708-1430-COMMITTEE-ECON_en_307_0
1384,20200605-0900-COMMITTEE-DROI_en_136_0
1385,20110908-0900-COMMITTEE-EMPL_en_78_0
1386,20091202-0900-COMMITTEE-IMCO_en_60_0
1387,20150715-0900-COMMITTEE-LIBE_en_206_0
1388,20120322-1430-SPECIAL-UNKN_en_252_0
1389,20091110-1500-COMMITTEE-DEVE_en_127_0
1390,20110712-0900-COMMITTEE-TRAN_en_281_0
1391,20180626-1400-SPECIAL-OTHER_en_129_0
1392,20190613-1530-COMMITTEE-02G_en_42_0
1393,20130423-0930-SPECIAL-UNKN_en_191_0
1394,20101201-0900-COMMITTEE-INTA_en_136_1
1395,20190924-0900-COMMITTEE-EMPL_en_113_1
1396,20120321-0900-COMMITTEE-ECON_en_70_0
1397,20180312-1930-COMMITTEE-LIBE_en_193_0
1398,20200916-0900-PLENARY_en_553_1
1399,20120529-0900-COMMITTEE-REGI_en_74_0
1400,20140702-0900-PLENARY-12_en_236_0
1401,20160915-0900-PLENARY-7_en_20_0
1402,20181122-0900-COMMITTEE-IMCO_en_6_0
1403,20190123-1430-COMMITTEE-INTA_en_415_1
1404,20110411-1600-COMMITTEE-CRIS_en_85_0
1405,20121127-1500-COMMITTEE-REGI_en_113_1
1406,20171011-1400-COMMITTEE-TERR_en_37_1
1407,20190115-1500-SPECIAL-OTHER_en_113_1
1408,20120522-0900-PLENARY-11_en_26_0
1409,20140930-1930-COMMITTEE-HEARING2014CS3_en_87_1
1410,20200611-0900-COMMITTEE-CONT_en_44_0
1411,20120531-1500-COMMITTEE-EMPL_en_68_0
1412,20120229-0900-COMMITTEE-AFET_en_234_1
1413,20150617-0900-COMMITTEE-DROI_en_207_0
1414,20181011-1000-SPECIAL-5G2_en_136_0
1415,20200122-1430-COMMITTEE-AGRI_en_71_1
1416,20121011-0900-COMMITTEE-REGI_en_310_0
1417,20170123-1500-COMMITTEE-ENVI_en_46_0
1418,20100928-1500-COMMITTEE-ENVI_en_78_0
1419,20190325-0900-PLENARY_en_172_0
1420,20100622-0900-COMMITTEE-LIBE_en_77_1
1421,20130412-1100-SPECIAL_en_38_0
1422,20170529-1500-COMMITTEE-REGI_en_11_1
1423,20130320-0900-COMMITTEE-INTA_en_77_1
1424,20111004-0900-COMMITTEE-PETI_en_108_0
1425,20150224-1500-COMMITTEE-JURI_en_101_0
1426,20111005-1500-COMMITTEE-ITRE_en_172_1
1427,20150211-0900-PLENARY-17_en_134_1
1428,20161012-1500-COMMITTEE-ENVI-ENVI-AGRI-DEVE_en_7_0
1429,20181114-0900-SPECIAL-CONFERENCE_en_77_1
1430,20151001-0900-COMMITTEE-LIBE_en_360_0
1431,20171011-1430-COMMITTEE-ITRE_en_170_1
1432,20120206-1500-COMMITTEE-IMCO_en_236_2
1433,20100624-0900-COMMITTEE-DROI_en_282_0
1434,20121127-1500-COMMITTEE-JURI_en_230_0
1435,20190219-1000-COMMITTEE-AGRI_en_124_2
1436,20120919-1500-COMMITTEE-LIBE_en_203_0
1437,20190219-0900-SPECIAL-OTHER_en_30_0
1438,20120613-0900-PLENARY-8_en_92_1
1439,20160223-1500-COMMITTEE-PETI_en_318_1
1440,20090506-0900-PLENARY-14_en_69_2
1441,20191014-1500-COMMITTEE-JURI_en_32_1
1442,20121129-1500-COMMITTEE-ENVI_en_8_0
1443,20120423-1500-COMMITTEE-ITRE_en_30_1
1444,20170608-1000-SPECIAL-UNKN2_en_35_1
1445,20121107-1615-SPECIAL-UNKN_en_192_0
1446,20170529-1500-COMMITTEE-REGI_en_199_0
1447,20200122-1500-COMMITTEE-BUDG_en_207_0
1448,20171106-1500-COMMITTEE-FEMM_en_23_1
1449,20161123-1500-SPECIAL-UNKN_en_14_0
1450,20130918-0930-COMMITTEE-SEDE_en_282_1
1451,20200903-1345-COMMITTEE-PETI_en_73_0
1452,20120913-0900-PLENARY-5_en_0_1
1453,20110125-0900-COMMITTEE-DEVE_en_257_1
1454,20170213-0900-PLENARY-10_en_79_0
1455,20170711-0930-COMMITTEE-ECON_en_3_0
1456,20130521-0900-PLENARY-7_en_182_0
1457,20100406-1500-COMMITTEE-ENVI_en_357_0
1458,20171123-0900-COMMITTEE-REGI_en_117_1
1459,20100601-0900-COMMITTEE-CONT-BUDG_en_185_0
1460,20180416-0900-PLENARY-21_en_34_2
1461,20100927-1500-COMMITTEE-REGI_en_290_0
1462,20140929-1430-COMMITTEE-HEARING2014KV_en_88_1
1463,20100317-1500-COMMITTEE-REGI_en_155_1
1464,20130529-1000-COMMITTEE-FEMM_en_92_1
1465,20160530-1500-COMMITTEE-IMCO_en_215_1
1466,20111005-0930-SPECIAL-UNKN_en_189_0
1467,20150528-0900-COMMITTEE-EMPL_en_79_0
1468,20100519-0900-PLENARY-10_en_99_1
1469,20190321-1000-SPECIAL-EUROSCOLA_en_278_1
1470,20190417-1430-COMMITTEE-DEVE_en_218_0
1471,20120320-1500-COMMITTEE-ENVI_en_353_2
1472,20100909-0900-PLENARY-3_en_50_0
1473,20191010-0930-SPECIAL-HEARING_en_105_0
1474,20150616-0900-COMMITTEE-ECON_en_141_0
1475,20121022-0900-PLENARY-15_en_37_0
1476,20171128-0900-COMMITTEE-ENVI_en_9_0
1477,20160616-0900-SPECIAL-EMIS-OMEE_en_216_1
1478,20140511-1400-SPECIAL-EYE_en_80_1
1479,20120426-0900-COMMITTEE-ECON_en_134_0
1480,20111004-1500-COMMITTEE-BUDG_en_138_0
1481,20131210-1030-SPECIAL-UNKN_en_9_0
1482,20160523-1545-COMMITTEE-INTA_en_106_1
1483,20180424-1430-COMMITTEE-TERR_en_155_0
1484,20180626-1400-SPECIAL-CONFERENCE_en_364_0
1485,20200604-0900-COMMITTEE-LIBE_en_159_0
1486,20120710-0900-COMMITTEE-FEMM_en_232_0
1487,20200122-0900-COMMITTEE-AGRI_en_259_1
1488,20120213-0900-PLENARY-12_en_95_0
1489,20161010-1500-COMMITTEE-IMCO_en_178_0
1490,20101201-0900-COMMITTEE-ENVI_en_302_1
1491,20110525-0900-COMMITTEE-AGRI_en_7_1
1492,20170322-1700-COMMITTEE-JURI-EMPL_en_34_0
1493,20110525-1700-SPECIAL_en_2_0
1494,20150521-0900-PLENARY-7_en_14_1
1495,20100608-0930-SPECIAL_en_250_1
1496,20130528-1530-COMMITTEE-DROI_en_147_1
1497,20141113-1432-SPECIAL_en_174_0
1498,20160216-1500-COMMITTEE-IMCO_en_198_0
1499,20161108-1500-COMMITTEE-LIBE_en_290_0
1500,20150526-1500-COMMITTEE-LIBE_en_91_1
1501,20180321-1430-COMMITTEE-DROI-DEVE_en_85_0
1502,20090916-0900-PLENARY-3_en_62_0
1503,20150224-0900-COMMITTEE-LIBE_en_376_2
1504,20120702-0900-PLENARY-13_en_38_0
1505,20170712-1500-COMMITTEE-DEVE_en_318_0
1506,20180118-0930-COMMITTEE-CONT_en_123_1
1507,20170425-0900-SPECIAL-UNKN_en_189_1
1508,20131210-0900-PLENARY-8_en_17_1
1509,20170621-1100-COMMITTEE-ITRE-ENVI_en_64_0
1510,20180111-0900-COMMITTEE-ENVI_en_129_1
1511,20171106-1500-COMMITTEE-AGRI_en_190_1
1512,20180118-0900-PLENARY-3_en_46_1
1513,20110714-0900-COMMITTEE-ENVI_en_324_0
1514,20120612-1500-SPECIAL-UNKN_en_13_1
1515,20141013-1500-COMMITTEE-CONT_en_400_0
1516,20160216-1500-COMMITTEE-IMCO_en_153_1
1517,20160927-0900-COMMITTEE-DEVE_en_208_1
1518,20100304-0900-COMMITTEE-ENVI_en_289_1
1519,20130506-1500-COMMITTEE-AFET_en_88_0
1520,20151214-1900-COMMITTEE-JURI_en_35_1
1521,20121212-1600-SPECIAL-UNKN_en_26_0
1522,20110705-0900-PLENARY-3_en_173_0
1523,20150519-0900-PLENARY-11_en_99_1
1524,20100622-0900-COMMITTEE-BUDG_en_11_1
1525,20181120-1430-COMMITTEE-ECON_en_40_0
1526,20091006-0900-COMMITTEE-IMCO_en_216_0
1527,20180312-1930-COMMITTEE-LIBE_en_204_0
1528,20100930-0900-COMMITTEE-IMCO_en_100_0
1529,20110502-1500-COMMITTEE-LIBE_en_222_0
1530,20180710-1430-COMMITTEE-AGRI_en_110_0
1531,20180227-0900-COMMITTEE-EMPL_en_268_0
1532,20111010-1500-COMMITTEE-TRAN_en_25_0
1533,20101214-0945-SPECIAL_en_5_0
1534,20130703-0900-PLENARY-8_en_77_0
1535,20101202-0900-COMMITTEE-TRAN_en_44_0
1536,20161129-0945-COMMITTEE-JURI_en_99_0
1537,20191107-1200-COMMITTEE-AFET_en_39_0
1538,20100624-1500-COMMITTEE-IMCO_en_188_1
1539,20200214-1600-SPECIAL-EUROSCOLA_en_96_1
1540,20150120-1500-COMMITTEE-JURI_en_315_0
1541,20140723-1500-COMMITTEE-ENVI_en_63_0
1542,20171128-0900-COMMITTEE-AFCO_en_272_1
1543,20110310-0900-PLENARY-5_en_75_1
1544,20170314-0900-PLENARY-10_en_130_0
1545,20131112-1400-SPECIAL-STOA-PODE_en_245_2
1546,20151026-0900-PLENARY-12_en_70_0
1547,20200128-0900-COMMITTEE-CONT_en_116_0
1548,20180206-0900-PLENARY-20_en_21_0
