,fileid
12859,20150312-0800-COMMITTEE-ECON-BUDG_en_56_1
12860,20151201-1500-COMMITTEE-JURI-PETI_en_131_1
12861,20160315-0900-COMMITTEE-TAX2_en_195_0
12862,20191106-1430-COMMITTEE-ENVI_en_233_1
12863,20150415-0900-PLENARY-17_en_3_1
12864,20170412-0900-COMMITTEE-LIBE_en_10_1
12865,20120709-1430-COMMITTEE-ECON_en_310_0
12866,20110317-0900-COMMITTEE-ITRE_en_192_1
12867,20160205-1000-SPECIAL-UNKN_en_52_0
12868,20200305-0930-COMMITTEE-ENVI_en_168_0
12869,20180601-1630-SPECIAL-17_en_123_1
12870,20170424-1500-COMMITTEE-PECH_en_375_1
12871,20101014-0900-COMMITTEE-SURE_en_325_0
12872,20100930-1500-COMMITTEE-ITRE_en_67_1
12873,20120126-0900-COMMITTEE-FEMM_en_47_1
12874,20150610-0900-PLENARY-15_en_68_1
12875,20170619-1500-COMMITTEE-JURI_en_116_1
12876,20140122-1500-COMMITTEE-ECON_en_263_0
12877,20160914-0900-PLENARY-12_en_93_0
12878,20100913-1500-COMMITTEE-DROI_en_217_0
12879,20151201-1500-COMMITTEE-ENVI_en_102_0
12880,20091203-0900-COMMITTEE-CONT_en_295_0
12881,20130522-0900-PLENARY-4_en_11_2
12882,20100125-1500-COMMITTEE-ENVI_en_367_1
12883,20100525-0915-SPECIAL_en_319_1
12884,20130122-0900-COMMITTEE-ECON_en_211_1
12885,20150420-1500-COMMITTEE-SEDE_en_148_1
12886,20120919-1500-COMMITTEE-LIBE_en_203_0
12887,20170411-1500-COMMITTEE-TRAN_en_63_1
12888,20161128-1500-COMMITTEE-SEDE_en_175_0
12889,20141202-0900-COMMITTEE-AFET_en_152_0
12890,20090902-0900-COMMITTEE-AGRI_en_157_1
12891,20180601-1130-SPECIAL-UNKN4_en_114_0
12892,20110524-1500-COMMITTEE-LIBE_en_242_0
12893,20130924-0900-COMMITTEE-PETI_en_225_0
12894,20190702-1230-SPECIAL-PRESSER_en_73_0
12895,20121206-0900-COMMITTEE-CONT_en_35_1
12896,20170703-1900-COMMITTEE-PANA_en_79_0
12897,20191024-0900-PLENARY_en_158_0
12898,20180620-0900-COMMITTEE-TRAN_en_12_0
12899,20171010-1500-COMMITTEE-CULT-EMPL_en_9_1
12900,20180703-0900-PLENARY-15_en_42_1
12901,20101004-1500-COMMITTEE-AFCO_en_53_0
12902,20091020-0900-PLENARY-4_en_21_0
12903,20200611-1400-COMMITTEE-LIBE_en_57_1
12904,20120928-0910-SPECIAL_en_64_0
12905,20150226-0900-COMMITTEE-AFCO-PETI_en_234_1
12906,20180312-1930-COMMITTEE-LIBE_en_193_0
12907,20170927-1030-SPECIAL-UNKN_en_24_1
12908,20130521-0900-PLENARY-7_en_182_0
12909,20200617-0900-PLENARY_en_334_1
12910,20140211-0900-COMMITTEE-PETI_en_50_1
12911,20200511-1400-COMMITTEE-TRAN_en_26_1
12912,20101025-1500-COMMITTEE-LIBE_en_59_1
12913,20090506-0900-PLENARY-12_en_4_1
12914,20140121-1500-COMMITTEE-CONT_en_305_1
12915,20120620-1500-COMMITTEE-PECH_en_37_1
12916,20170321-1500-COMMITTEE-AGRI_en_138_1
12917,20181120-1000-COMMITTEE-JURI_en_66_0
12918,20121018-0900-COMMITTEE-AFET_en_144_0
12919,20120228-0900-COMMITTEE-PETI_en_221_2
12920,20180327-0900-COMMITTEE-REGI_en_140_1
12921,20100114-1801-SPECIAL_en_279_0
12922,20190312-0900-PLENARY_en_268_2
12923,20130129-1500-COMMITTEE-ECON_en_46_0
12924,20200928-1345-COMMITTEE-SEDE_en_19_0
12925,20120124-0900-COMMITTEE-ECON_en_33_1
12926,20171005-0900-PLENARY-3_en_66_0
12927,20161123-1430-SPECIAL-UNKN_en_44_0
12928,20110126-1500-COMMITTEE-BUDG_en_75_0
12929,20140929-1600-COMMITTEE-HEARING2014KV3_en_26_0
12930,20110412-1500-COMMITTEE-DEVE_en_176_1
12931,20191008-1100-SPECIAL-HEARING-4Q2_en_16_1
12932,20160217-1000-COMMITTEE-FEMM_en_99_0
12933,20090211-0900-COMMITTEE-PETI_en_116_1
12934,20110315-0900-COMMITTEE-AGRI_en_106_0
12935,20140416-0900-PLENARY-14_en_34_0
12936,20150922-1500-COMMITTEE-CONT_en_144_0
12937,20180220-1500-SPECIAL-UNKN_en_126_0
12938,20100428-0900-COMMITTEE-AFET_en_91_2
12939,20110615-1500-COMMITTEE-AFET_en_163_0
12940,20130307-1600-SPECIAL-UNKN_en_23_2
12941,20130529-1500-COMMITTEE-REGI_en_265_1
12942,20150519-0900-PLENARY-11_en_47_0
12943,20150203-1115-COMMITTEE-ECON_en_139_1
12944,20170608-1400-COMMITTEE-LIBE_en_15_0
12945,20111214-0900-PLENARY-8_en_69_0
12946,20180124-0900-COMMITTEE-DROI_en_87_1
12947,20121218-0900-COMMITTEE-INTA_en_163_0
12948,20191106-0900-COMMITTEE-LIBE_en_54_2
12949,20130320-0900-COMMITTEE-AFET_en_204_0
12950,20170124-1500-COMMITTEE-CULT_en_141_0
12951,20131127-0900-COMMITTEE-DROI_en_214_1
12952,20091124-0900-PLENARY-19_en_67_0
12953,20091201-0900-COMMITTEE-SEDE_en_84_0
12954,20150615-1500-COMMITTEE-JURI_en_89_0
12955,20150513-1015-SPECIAL-UNKN_en_125_0
12956,20160426-1500-COMMITTEE-BUDG_en_60_1
12957,20121115-0930-COMMITTEE-ENVI_en_32_0
12958,20150921-1500-COMMITTEE-CONT_en_171_0
12959,20130620-0900-COMMITTEE-LIBE_en_103_1
12960,20180416-1900-COMMITTEE-CONT_en_343_1
12961,20171004-0900-PLENARY-16_en_41_0
12962,20160215-1500-COMMITTEE-REGI_en_260_0
12963,20160713-1500-COMMITTEE-IMCO_en_65_0
12964,20160217-0900-COMMITTEE-JURI_en_112_1
12965,20181212-1000-SPECIAL-OTHER_en_142_1
12966,20170516-0900-PLENARY-4_en_10_0
12967,20171122-0900-COMMITTEE-AGRI_en_116_1
12968,20110126-1500-COMMITTEE-INTA_en_3_0
12969,20120918-1000-COMMITTEE-SEDE_en_189_0
12970,20180910-1930-COMMITTEE-LIBE_en_108_1
12971,20101018-0900-PLENARY-12_en_49_0
12972,20120703-0900-PLENARY-4_en_110_0
12973,20121217-1530-COMMITTEE-ENVI_en_270_1
12974,20130123-0900-COMMITTEE-IMCO_en_61_1
12975,20140121-1500-COMMITTEE-TRAN_en_151_1
12976,20100713-0900-COMMITTEE-AFCO_en_251_1
12977,20160128-0900-COMMITTEE-FEMM_en_12_2
12978,20120903-1500-COMMITTEE-DEVE_en_271_0
12979,20090902-0900-COMMITTEE-PECH_en_172_1
12980,20090331-1500-COMMITTEE-PETI_en_11_1
12981,20190326-0900-PLENARY_en_670_0
12982,20130122-1500-COMMITTEE-CONT_en_47_0
12983,20191114-1300-SPECIAL-HEARING-4Q2_en_230_0
12984,20141217-0900-PLENARY-11_en_92_1
12985,20150511-1500-COMMITTEE-TAXE_en_270_0
12986,20190918-0900-SPECIAL-OTHER_en_289_0
12987,20110525-1500-COMMITTEE-CRIS_en_9_1
12988,20160530-1500-COMMITTEE-LIBE_en_25_2
12989,20140318-0900-COMMITTEE-AGRI_en_164_0
12990,20120509-0900-PLENARY-13_en_146_1
12991,20120124-0900-COMMITTEE-CULT_en_121_1
12992,20170619-1500-COMMITTEE-JURI_en_147_1
12993,20130312-1800-SPECIAL-UNKN_en_44_1
12994,20120423-1500-COMMITTEE-EMPL_en_322_1
12995,20180709-1500-COMMITTEE-AGRI_en_262_0
12996,20091203-0900-COMMITTEE-CONT_en_71_0
12997,20180517-1500-COMMITTEE-ITRE_en_246_0
12998,20200615-0900-COMMITTEE-DEVE_en_113_0
12999,20200420-1700-COMMITTEE-ECON_en_165_1
13000,20151110-0900-COMMITTEE-ITRE_en_80_0
13001,20171121-0900-COMMITTEE-CONT_en_79_0
13002,20141204-1500-COMMITTEE-ITRE_en_106_1
13003,20190314-0900-PLENARY_en_192_0
13004,20141216-0900-PLENARY-11_en_74_1
13005,20111110-0900-COMMITTEE-DROI_en_108_1
13006,20170613-0900-PLENARY-17_en_14_1
13007,20110712-1500-COMMITTEE-AGRI_en_263_0
13008,20190411-0900-COMMITTEE-LIBE_en_11_0
13009,20150122-0900-COMMITTEE-AGRI_en_77_1
13010,20150602-1500-COMMITTEE-TAXE_en_246_0
13011,20150616-1430-SPECIAL-UNKN_en_54_0
13012,20120118-0900-PLENARY-8_en_105_1
13013,20120125-0900-COMMITTEE-ITRE_en_306_0
13014,20110927-0945-SPECIAL-UNKN_en_5_0
13015,20120319-1500-COMMITTEE-ITRE_en_183_1
13016,20180709-1500-COMMITTEE-INTA_en_113_0
13017,20160315-1500-COMMITTEE-CULT_en_253_0
13018,20130910-0900-PLENARY-18_en_14_0
13019,20130220-1500-COMMITTEE-PETI_en_10_0
13020,20120425-1500-COMMITTEE-INTA_en_88_0
13021,20180425-0945-COMMITTEE-FEMM_en_166_0
13022,20161108-0900-COMMITTEE-JURI_en_51_1
13023,20160419-0900-COMMITTEE-REGI_en_87_1
13024,20100426-1500-COMMITTEE-PETI_en_106_1
13025,20170404-0900-PLENARY-15_en_115_2
13026,20150922-0900-COMMITTEE-LIBE_en_18_1
13027,20171120-1500-COMMITTEE-DEVE_en_236_1
13028,20180829-1430-COMMITTEE-PECH_en_237_1
13029,20100407-1630-COMMITTEE-BUDG_en_55_0
13030,20110526-0900-COMMITTEE-ITRE_en_161_0
13031,20150416-1600-SPECIAL-UNKN_en_136_0
13032,20170615-0900-PLENARY-5_en_27_1
13033,20130306-1300-SPECIAL-UNKN_en_304_1
13034,20180425-1500-COMMITTEE-REGI_en_131_1
13035,20190118-1000-SPECIAL-EUROSCOLA_en_52_0
13036,20091201-1500-COMMITTEE-ECON_en_124_1
13037,20100127-1500-COMMITTEE-AGRI_en_176_1
13038,20121217-1530-COMMITTEE-ECON_en_195_0
13039,20161201-1500-COMMITTEE-EMIS_en_112_1
13040,20160217-1500-COMMITTEE-JURI_en_179_0
13041,20170913-0900-PLENARY-13_en_48_0
13042,20100426-1500-COMMITTEE-DEVE_en_216_0
13043,20141106-0900-COMMITTEE-INTA_en_122_1
13044,20170323-0900-COMMITTEE-PETI_en_26_0
13045,20101109-0900-COMMITTEE-PETI_en_50_0
13046,20170712-0900-COMMITTEE-REGI_en_96_1
13047,20140213-1600-SPECIAL-UNKN_en_124_2
13048,20120328-0900-PLENARY-18_en_16_0
13049,20140219-0900-SPECIAL-UNKN_en_494_1
13050,20201027-0900-COMMITTEE-IMCO-1_en_135_0
13051,20170131-1115-COMMITTEE-ECON_en_148_1
13052,20120702-0900-PLENARY-20_en_25_0
13053,20170112-0900-COMMITTEE-JURI_en_120_0
13054,20090213-0930-SPECIAL-AP1_en_169_0
13055,20111025-0900-PLENARY-11_en_38_0
13056,20121015-1500-COMMITTEE-CRIM_en_9_0
13057,20140903-0900-COMMITTEE-INTA_en_318_0
13058,20101202-0900-COMMITTEE-EMPL_en_36_1
13059,20130530-1515-COMMITTEE-ENVI_en_299_1
13060,20140709-1145-SPECIAL-UNKN_en_71_1
13061,20141217-0900-PLENARY-10_en_188_0
13062,20101115-1500-COMMITTEE-LIBE_en_214_0
13063,20160621-1500-COMMITTEE-AGRI_en_96_1
13064,20200716-1345-COMMITTEE-REGI_en_62_2
13065,20190219-1000-COMMITTEE-AGRI_en_124_2
13066,20131022-0900-PLENARY-5_en_96_0
13067,20200903-1345-COMMITTEE-PETI_en_165_0
13068,20130115-0900-PLENARY-12_en_74_1
13069,20150528-0900-COMMITTEE-DROI_en_5_1
13070,20190220-1430-COMMITTEE-ENVI_en_119_1
13071,20101125-0900-PLENARY-3_en_21_1
13072,20200122-1430-COMMITTEE-IMCO_en_48_0
13073,20110406-0900-PLENARY-3_en_7_0
13074,20100125-1500-COMMITTEE-DROI_en_153_0
13075,20160613-1600-COMMITTEE-FEMM_en_75_0
13076,20110711-1500-COMMITTEE-AGRI_en_342_2
13077,20090129-0900-COMMITTEE-SEDE_en_12_2
13078,20150324-1500-COMMITTEE-CONT_en_35_0
13079,20180607-0900-COMMITTEE-TRAN_en_191_0
13080,20191128-0900-PLENARY_en_380_0
13081,20131121-0900-PLENARY-3_en_15_0
13082,20120508-1500-COMMITTEE-AFET_en_189_1
13083,20170424-1500-COMMITTEE-REGI_en_131_1
13084,20110127-0900-COMMITTEE-JURI_en_289_0
13085,20111130-0900-PLENARY-15_en_29_0
13086,20131217-0900-COMMITTEE-CULT_en_117_1
13087,20170315-0900-PLENARY-3_en_221_0
13088,20130314-0900-PLENARY-6_en_33_0
13089,20180704-0900-PLENARY-22_en_34_1
13090,20200515-1030-COMMITTEE-ITRE_en_159_0
13091,20100906-0900-PLENARY-11_en_66_0
13092,20151110-0900-COMMITTEE-IMCO_en_281_0
13093,20150520-0900-PLENARY-23_en_35_0
13094,20110126-1500-COMMITTEE-ECON_en_386_0
13095,20160418-1500-COMMITTEE-ENVI_en_42_0
13096,20151201-1500-COMMITTEE-DROI_en_164_1
13097,20121218-1500-COMMITTEE-CULT_en_118_0
13098,20120712-1400-SPECIAL-UNKN_en_21_0
13099,20101027-1000-COMMITTEE-CRIS_en_24_1
13100,20120919-1500-COMMITTEE-ENVI_en_237_0
13101,20190402-0900-COMMITTEE-LIBE_en_323_0
13102,20200421-1000-COMMITTEE-ENVI_en_92_1
13103,20150504-1500-COMMITTEE-REGI_en_37_0
13104,20180426-1400-SPECIAL-UNKN_en_24_0
13105,20161129-0900-COMMITTEE-ECON_en_347_0
13106,20180611-2000-COMMITTEE-AGRI_en_234_1
13107,20160524-1500-COMMITTEE-AFET_en_133_0
13108,20180710-1430-COMMITTEE-AGRI_en_210_0
13109,20111005-1500-COMMITTEE-AGRI_en_145_1
13110,20191122-1100-SPECIAL-PRESSER_en_11_1
13111,20150615-1500-COMMITTEE-CULT_en_222_0
13112,20130408-1500-COMMITTEE-AFET_en_133_1
13113,20160901-0900-COMMITTEE-ECON_en_107_0
13114,20150716-0900-COMMITTEE-LIBE_en_2_1
13115,20101123-0900-PLENARY-5_en_105_1
13116,20190116-0900-PLENARY_en_69_1
13117,20120307-1000-SPECIAL_en_117_0
13118,20160524-0900-COMMITTEE-CONT_en_24_0
13119,20191202-1500-COMMITTEE-LIBE_en_132_0
13120,20101026-1500-COMMITTEE-AFET_en_95_0
13121,20181127-1515-SPECIAL-CONFERENCE-T_en_71_0
13122,20201026-1645-COMMITTEE-AGRI_en_154_0
13123,20091112-0900-PLENARY-6_en_25_1
13124,20110712-0930-COMMITTEE-JURI_en_4_1
13125,20100623-1630-COMMITTEE-DROI_en_156_0
13126,20151008-0900-PLENARY-3_en_71_1
13127,20180602-1430-SPECIAL27_en_53_1
13128,20100225-0900-PLENARY-4_en_69_1
13129,20121008-1500-COMMITTEE-PECH_en_61_1
13130,20180711-0900-COMMITTEE-IMCO_en_25_1
13131,20120124-0900-COMMITTEE-ENVI_en_212_1
13132,20130618-1500-COMMITTEE-PECH_en_80_1
13133,20130220-1500-COMMITTEE-BUDG_en_60_0
13134,20100428-1500-COMMITTEE-IMCO_en_168_0
13135,20100428-0900-COMMITTEE-EMPL_en_233_0
13136,20191008-1100-SPECIAL-HEARING-4Q2_en_44_0
13137,20160301-0900-SPECIAL_en_84_1
13138,20120209-1000-COMMITTEE-CONT_en_41_2
13139,20090916-0900-PLENARY-3_en_54_1
13140,20110615-1500-COMMITTEE-AFET_en_206_0
13141,20180312-1930-COMMITTEE-AFET_en_194_1
13142,20130618-1500-COMMITTEE-CONT-LIBE_en_63_1
13143,20200525-1400-COMMITTEE-LIBE_en_46_0
13144,20200117-1600-SPECIAL-EUROSCOLA_en_93_1
13145,20130606-0900-COMMITTEE-AFET_en_8_0
13146,20170112-0900-COMMITTEE-ITRE_en_59_1
13147,20160913-0900-PLENARY-11_en_31_0
13148,20110614-1500-COMMITTEE-FEMM_en_272_1
13149,20150310-0900-PLENARY-20_en_62_1
13150,20180711-1430-COMMITTEE-IMCO_en_298_0
13151,20150226-1500-COMMITTEE-LIBE_en_84_1
13152,20160525-0900-PLENARY-12_en_38_0
13153,20190415-1945-COMMITTEE-CONT_en_47_0
13154,20111026-0900-PLENARY-3_en_151_0
13155,20171009-1500-COMMITTEE-AGRI_en_161_1
13156,20150121-1500-COMMITTEE-SEDE_en_76_0
13157,20170427-1400-COMMITTEE-LIBE_en_167_0
13158,20160121-0830-COMMITTEE-CONT_en_262_0
13159,20200302-1500-SPECIAL-DELEGATIONS_en_27_1
13160,20120918-0900-COMMITTEE-AGRI_en_120_0
13161,20190311-1900-COMMITTEE-LIBE_en_3_0
13162,20161129-1500-COMMITTEE-ITRE_en_122_1
13163,20131112-1400-SPECIAL-STOA-PODE_en_112_0
13164,20130704-0900-PLENARY-15_en_30_1
13165,20170126-1000-SPECIAL-UNKN_en_182_1
13166,20171010-0900-COMMITTEE-DEVE-FEMM_en_132_0
13167,20200619-0900-PLENARY_en_140_0
13168,20171122-1430-COMMITTEE-AGRI_en_237_1
13169,20110615-0900-COMMITTEE-PETI_en_210_0
13170,20171116-0900-PLENARY-3_en_85_1
13171,20190131-0900-SPECIAL-OTHER_en_82_0
13172,20200922-0900-COMMITTEE-CULT_en_51_1
13173,20150609-0900-PLENARY-13_en_66_0
13174,20120329-1500-COMMITTEE-INTA_en_4_1
13175,20150205-0900-COMMITTEE-IMCO_en_79_1
13176,20110712-1500-COMMITTEE-LIBE_en_133_1
13177,20100712-1500-COMMITTEE-SEDE_en_26_0
13178,20101122-0900-PLENARY-17_en_25_0
13179,20101006-0900-PLENARY-13_en_63_0
13180,20100712-1500-COMMITTEE-DEVE_en_202_0
13181,20191118-1500-COMMITTEE-CONT_en_314_0
13182,20130619-1530-COMMITTEE-SEDE_en_62_1
13183,20190613-1530-COMMITTEE-02E_en_13_1
13184,20120423-1500-COMMITTEE-ITRE_en_170_0
13185,20100316-1000-SPECIAL_en_2_1
13186,20190123-0900-COMMITTEE-INTA_en_197_1
13187,20141201-1500-COMMITTEE-CULT_en_279_0
13188,20120611-0900-PLENARY-18_en_29_0
13189,20190122-1430-COMMITTEE-AFET_en_8_0
13190,20150917-1000-COMMITTEE-TAXE-ECON_en_163_1
13191,20200519-0900-COMMITTEE-AFET_en_39_1
13192,20171004-0900-PLENARY-15_en_147_1
13193,20111010-1500-COMMITTEE-DEVE_en_26_0
13194,20180924-1515-COMMITTEE-AFCO_en_26_0
13195,20110314-1500-COMMITTEE-DROI_en_137_1
13196,20110315-1500-COMMITTEE-EMPL_en_82_1
13197,20100927-1500-COMMITTEE-REGI_en_318_1
13198,20110322-0900-COMMITTEE-REGI_en_167_0
13199,20181213-0830-COMMITTEE-BUDG_en_18_1
13200,20100531-1500-COMMITTEE-ITRE_en_122_0
13201,20101108-1500-COMMITTEE-TRAN_en_253_0
13202,20190924-1500-COMMITTEE-INTA_en_174_1
13203,20130424-1500-COMMITTEE-SEDE_en_277_0
13204,20120529-1500-COMMITTEE-REGI_en_151_0
13205,20100427-0900-COMMITTEE-IMCO_en_206_0
13206,20100623-1630-COMMITTEE-DROI_en_164_1
13207,20141117-1500-COMMITTEE-ECON_en_42_0
13208,20170320-1545-COMMITTEE-IMCO_en_209_1
13209,20140318-0900-SPECIAL-UNKN_en_405_1
13210,20111122-1500-COMMITTEE-REGI_en_289_1
13211,20091201-1500-COMMITTEE-PECH_en_268_0
13212,20111006-0900-COMMITTEE-ITRE_en_303_1
13213,20111004-1030-COMMITTEE-BUDG_en_78_0
13214,20111220-0900-COMMITTEE-TRAN_en_252_0
13215,20100316-0900-COMMITTEE-FEMM_en_201_1
13216,20170504-1430-SPECIAL-UNKN_en_88_1
13217,20181128-0900-PLENARY_en_31_0
13218,20110607-0900-PLENARY-11_en_107_0
13219,20170830-1500-COMMITTEE-DEVE_en_231_1
13220,20200305-0930-COMMITTEE-ENVI_en_121_0
13221,20200219-0900-COMMITTEE-CULT_en_201_1
13222,20151201-1500-COMMITTEE-JURI-PETI_en_211_1
13223,20090120-1500-COMMITTEE-TRAN_en_167_1
13224,20151210-0900-COMMITTEE-AFET_en_55_2
13225,20090305-0900-COMMITTEE-SEDE_en_60_0
13226,20200605-0900-COMMITTEE-DROI_en_207_0
13227,20100223-1500-COMMITTEE-IMCO_en_249_0
13228,20100112-1801-SPECIAL-UNKN_en_95_0
13229,20170511-1600-SPECIAL-UNKN_en_25_1
13230,20180322-0900-SPECIAL_en_192_1
13231,20160217-1430-COMMITTEE-INTA_en_13_1
13232,20111122-0900-COMMITTEE-FEMM_en_83_1
13233,20100407-0900-COMMITTEE-LIBE_en_66_2
13234,20180711-1430-COMMITTEE-EMPL_en_34_0
13235,20170315-0900-PLENARY-3_en_206_1
13236,20180911-0900-PLENARY_en_271_0
13237,20120320-1500-COMMITTEE-ENVI_en_238_1
13238,20160315-1500-COMMITTEE-TAX2_en_318_0
13239,20181009-0900-COMMITTEE-EMPL_en_149_0
13240,20100428-0900-COMMITTEE-INTA_en_303_1
13241,20180227-1500-COMMITTEE-DEVE-AGRI_en_19_1
13242,20130129-1500-COMMITTEE-EMPL_en_22_0
13243,20160510-0900-PLENARY-4_en_145_1
13244,20140114-1200-SPECIAL-UNKN_en_12_2
13245,20180424-0900-COMMITTEE-TERR_en_334_1
13246,20130617-1500-COMMITTEE-INTA_en_243_2
13247,20180524-1600-SPECIAL_en_30_1
13248,20120125-0900-COMMITTEE-EMPL_en_58_1
13249,20131105-1530-COMMITTEE-ENVI_en_65_1
13250,20110420-0900-COMMITTEE-FEMM_en_301_1
13251,20160714-0900-COMMITTEE-CULT_en_170_0
13252,20190904-0945-COMMITTEE-PECH_en_115_1
13253,20130710-1500-COMMITTEE-FEMM_en_132_0
13254,20150121-1500-COMMITTEE-ECON_en_340_1
13255,20120711-0900-COMMITTEE-DROI-FEMM_en_205_2
13256,20190924-1430-COMMITTEE-PECH_en_95_1
13257,20191007-1430-SPECIAL-HEARING-2Q2_en_23_1
13258,20090121-1500-COMMITTEE-IMCO_en_41_1
13259,20150922-1500-COMMITTEE-LIBE_en_191_0
13260,20160317-0900-COMMITTEE-REGI_en_159_0
13261,20090212-1400-COMMITTEE-DEVE_en_119_1
13262,20170109-1500-COMMITTEE-AFET_en_8_1
13263,20131105-1430-SPECIAL_en_71_0
13264,20150129-0900-COMMITTEE-SEDE_en_285_1
13265,20180620-0900-COMMITTEE-INTA_en_69_0
13266,20090910-0930-COMMITTEE-AFET_en_137_0
13267,20091201-1500-COMMITTEE-TRAN_en_117_1
13268,20111220-0900-COMMITTEE-TRAN_en_106_0
13269,20190311-1900-COMMITTEE-LIBE_en_228_1
13270,20100621-1500-COMMITTEE-TRAN_en_265_1
13271,20140114-0900-PLENARY-10_en_74_0
13272,20130507-0900-COMMITTEE-ENVI_en_118_1
13273,20180423-1500-COMMITTEE-AGRI_en_192_1
13274,20150519-0900-PLENARY-14_en_38_1
13275,20180423-1500-COMMITTEE-AFET_en_154_0
13276,20090330-1500-COMMITTEE-ENVI_en_76_0
13277,20120301-0900-COMMITTEE-INTA_en_191_1
13278,20121213-1830-SPECIAL-UNKN_en_39_0
13279,20140213-0900-COMMITTEE-EMPL_en_292_1
13280,20090930-1400-COMMITTEE-CONT_en_222_0
13281,20121129-0900-COMMITTEE-IMCO_en_38_1
13282,20180709-1500-COMMITTEE-JURI_en_159_1
13283,20170530-1130-COMMITTEE-EMPL_en_15_1
13284,20100114-1431-SPECIAL_en_105_1
13285,20121207-1100-SPECIAL_en_66_0
13286,20170426-0900-PLENARY-15_en_28_1
13287,20170620-1545-COMMITTEE-INTA_en_183_1
13288,20180320-0900-COMMITTEE-TRAN_en_59_1
13289,20180425-1430-SPECIAL_en_158_0
13290,20120530-1500-COMMITTEE-AFET_en_131_1
13291,20180412-0900-COMMITTEE-AGRI_en_34_0
13292,20190123-1000-COMMITTEE-ITRE_en_28_2
13293,20091110-1500-COMMITTEE-JURI_en_58_0
13294,20100518-0900-PLENARY-6_en_63_0
13295,20120918-0900-COMMITTEE-AGRI_en_22_0
13296,20120424-1500-COMMITTEE-ITRE_en_10_0
13297,20130710-1520-COMMITTEE-DROI_en_243_1
13298,20100715-0900-COMMITTEE-PETI_en_207_0
13299,20120919-1500-COMMITTEE-BUDG_en_21_0
13300,20141006-1600-COMMITTEE-HEARING2014AB3_en_156_1
13301,20120227-1500-COMMITTEE-AFCO_en_203_0
13302,20161109-0900-COMMITTEE-DROI_en_36_0
13303,20140319-1500-COMMITTEE-FEMM-EMPL_en_119_2
13304,20181009-1430-COMMITTEE-AFET_en_2_0
13305,20150915-1500-COMMITTEE-AFET_en_97_1
13306,20100623-1730-COMMITTEE-SEDE_en_175_1
13307,20150121-1500-COMMITTEE-IMCO_en_117_1
13308,20131008-0900-PLENARY-14_en_6_0
13309,20150615-1500-COMMITTEE-CULT_en_206_1
13310,20161012-1500-COMMITTEE-IMCO_en_184_0
13311,20160712-0900-COMMITTEE-LIBE_en_317_1
13312,20100223-0900-COMMITTEE-TRAN_en_355_1
13313,20200122-0900-COMMITTEE-DROI_en_137_1
13314,20171122-0900-COMMITTEE-DROI_en_33_0
13315,20200121-1430-COMMITTEE-ENVI_en_330_0
13316,20170327-1500-COMMITTEE-CONT_en_96_1
13317,20110207-1500-COMMITTEE-DEVE_en_124_1
13318,20190313-0900-PLENARY_en_371_0
13319,20180524-0900-COMMITTEE-TRAN_en_126_0
13320,20160315-0900-COMMITTEE-TRAN_en_105_0
13321,20100125-1500-COMMITTEE-TRAN_en_240_1
13322,20200922-1345-COMMITTEE-PETI_en_165_0
13323,20171116-0900-PLENARY-11_en_3_1
13324,20100428-1500-COMMITTEE-IMCO_en_143_0
13325,20190918-0900-PLENARY_en_47_1
13326,20150702-0900-COMMITTEE-DROI_en_116_0
13327,20131217-1230-COMMITTEE-ENVI_en_44_1
13328,20180424-0900-COMMITTEE-AFET_en_266_0
13329,20130321-0900-COMMITTEE-ENVI_en_148_1
13330,20090212-0915-SPECIAL_en_40_1
13331,20150401-1500-COMMITTEE-DEVE_en_55_0
13332,20120625-1500-COMMITTEE-AGRI_en_207_0
13333,20200723-0900-PLENARY_en_370_1
13334,20200114-1050-SPECIAL-PRESSER_en_20_0
13335,20130204-0900-PLENARY-15_en_38_1
13336,20110215-1430-SPECIAL-UNKN_en_46_1
13337,20110118-0900-PLENARY-12_en_23_0
13338,20121127-0900-COMMITTEE-INTA_en_224_1
13339,20150430-0900-PLENARY-14_en_40_0
13340,20160926-1500-COMMITTEE-JURI_en_191_0
13341,20100428-0900-COMMITTEE-ENVI_en_52_1
13342,20130516-1600-SPECIAL-UNKN_en_111_1
13343,20170511-1600-SPECIAL-UNKN_en_117_1
13344,20121106-0900-COMMITTEE-ENVI_en_120_0
13345,20110228-1500-COMMITTEE-AGRI_en_95_0
13346,20200917-0900-PLENARY_en_289_1
13347,20150602-1500-COMMITTEE-TAXE_en_20_1
13348,20171121-1430-COMMITTEE-LIBE_en_211_1
13349,20161108-0900-COMMITTEE-EMIS_en_201_1
13350,20150224-1500-COMMITTEE-LIBE_en_209_1
13351,20100210-0900-PLENARY-3_en_395_1
13352,20111115-0900-PLENARY-11_en_63_0
13353,20180326-1500-COMMITTEE-ENVI_en_87_0
13354,20091021-0900-PLENARY-8_en_194_1
13355,20100125-1600-COMMITTEE-SEDE_en_254_0
13356,20161020-0900-COMMITTEE-CONT_en_93_0
13357,20100225-1400-COMMITTEE-STOA_en_147_0
13358,20171120-1500-COMMITTEE-DEVE_en_280_1
13359,20140213-0900-COMMITTEE-EMPL_en_6_0
13360,20170411-1500-COMMITTEE-LIBE_en_96_0
13361,20100603-1500-COMMITTEE-CRIS_en_95_1
13362,20140303-1500-COMMITTEE-AFET_en_38_0
