,fileid
1047,20171010-1500-COMMITTEE-CULT-EMPL_de_65_1
1048,20180125-0900-COMMITTEE-LIBE_de_7_0
1049,20191204-0900-COMMITTEE-CONT_de_114_0
1050,20150507-1500-COMMITTEE-EMPL_de_17_0
1051,20160310-0900-PLENARY-6_de_27_1
1052,20140205-0900-PLENARY-11_de_123_0
1053,20110317-1500-COMMITTEE-LIBE_de_145_0
1054,20121203-1500-COMMITTEE-ECON_de_126_1
1055,20090203-0900-PLENARY-11_de_79_0
1056,20120329-0900-PLENARY-12_de_54_0
1057,20110125-1500-COMMITTEE-DEVE_de_14_0
1058,20110524-1545-COMMITTEE-CONT_de_196_0
1059,20121010-1500-COMMITTEE-LIBE_de_21_0
1060,20091105-1000-SPECIAL_de_58_1
1061,20180912-0900-PLENARY_de_810_1
1062,20141120-0900-COMMITTEE-CONT_de_106_1
1063,20091110-1500-COMMITTEE-ECON_de_162_0
1064,20120425-1500-COMMITTEE-IMCO_de_226_1
1065,20191127-0900-PLENARY_de_1205_0
1066,20131125-1500-COMMITTEE-AFCO_de_72_0
1067,20120213-1630-SPECIAL-UNKN_de_34_0
1068,20180517-0900-COMMITTEE-IMCO_de_121_0
1069,20091123-0900-PLENARY-17_de_72_1
1070,20150915-0900-COMMITTEE-AFET-DROI-LIBE_de_72_0
1071,20161013-1500-SPECIAL-UNKN_de_172_0
1072,20150625-0930-COMMITTEE-ECON_de_47_1
1073,20171113-1930-COMMITTEE-AFCO_de_170_1
1074,20171128-0900-COMMITTEE-EMPL_de_24_1
1075,20111205-1500-COMMITTEE-DEVE_de_168_1
1076,20100128-0900-COMMITTEE_de_285_0
1077,20150209-1900-COMMITTEE-AFET_de_107_0
1078,20180227-0900-COMMITTEE-ECON_de_53_1
1079,20150915-0900-COMMITTEE-ECON_de_184_0
1080,20180628-0900-COMMITTEE-LIBE_de_9_0
1081,20120202-0900-PLENARY-6_de_10_1
1082,20100907-0900-PLENARY-11_de_21_0
1083,20101202-0900-COMMITTEE-EMPL_de_129_0
1084,20151110-0900-COMMITTEE-IMCO_de_186_1
1085,20090902-0900-COMMITTEE-ECON_de_177_0
1086,20190916-0900-PLENARY_de_232_0
1087,20151203-0900-COMMITTEE-AFCO_de_161_0
1088,20150917-0900-COMMITTEE-PETI_de_67_0
1089,20160609-0900-PLENARY-5_de_19_0
1090,20100119-0900-SPECIAL_de_220_1
1091,20110119-0900-PLENARY-3_de_125_1
1092,20090212-0900-COMMITTEE-ECON_de_311_1
1093,20171012-1600-SPECIAL-UNKN_de_4_0
1094,20160521-1230-SPECIAL-UNKN_de_127_0
1095,20120710-1500-COMMITTEE-FEMM_de_60_0
1096,20161116-1500-SPECIAL-UNKN_de_74_1
1097,20180604-1500-COMMITTEE-AGRI-ENVI_de_84_0
1098,20141105-1500-COMMITTEE-DROI_de_204_1
1099,20120425-1500-COMMITTEE-INTA_de_196_1
1100,20200519-1000-COMMITTEE-PETI_de_133_0
1101,20111215-0900-PLENARY-4_de_46_1
1102,20171207-0900-COMMITTEE-LIBE_de_167_0
1103,20160621-1500-COMMITTEE-EMPL_de_111_0
1104,20101130-0900-COMMITTEE-AFCO_de_60_1
1105,20120124-0900-COMMITTEE-CULT_de_66_1
1106,20121011-0900-COMMITTEE-AFET_de_374_0
1107,20101129-1500-COMMITTEE-SURE_de_158_1
1108,20120229-1500-COMMITTEE-AFET_de_309_0
1109,20090423-0900-PLENARY-26_de_22_0
1110,20130221-0900-COMMITTEE-AGRI_de_280_0
1111,20131107-1540-COMMITTEE-CONT-BUDG_de_11_1
1112,20150428-0900-PLENARY-21_de_41_0
1113,20191204-1430-COMMITTEE-CONT_de_221_1
1114,20140327-1600-SPECIAL-UNKN_de_5_1
1115,20140212-1530-COMMITTEE-ENVI_de_81_1
1116,20120614-0900-PLENARY-4_de_47_0
1117,20100127-0900-COMMITTEE-EMPL_de_237_1
1118,20130702-0900-PLENARY-12_de_69_0
1119,20130425-0900-COMMITTEE-INTA_de_234_1
1120,20190219-1000-COMMITTEE-ITRE_de_236_0
1121,20101201-0900-COMMITTEE-ECON_de_325_1
1122,20200910-1645-COMMITTEE-FEMM_de_92_0
1123,20161128-1700-COMMITTEE-CONT-DEVE_de_78_0
1124,20160315-0900-COMMITTEE-AFET_de_311_1
1125,20170509-0900-COMMITTEE-PANA_de_60_1
1126,20190724-0900-COMMITTEE-LIBE_de_14_1
1127,20151112-1500-COMMITTEE-REGI_de_0_0
1128,20111011-1500-COMMITTEE-TRAN_de_199_0
1129,20120928-0910-SPECIAL_de_21_1
1130,20160520-1200-SPECIAL-UNKN2_de_8_0
1131,20100224-0900-PLENARY-13_de_82_1
1132,20130425-1400-SPECIAL-UNKN_de_9_0
1133,20190923-1645-COMMITTEE-LIBE_de_8_0
1134,20150211-0900-PLENARY-3_de_143_0
1135,20100224-0900-PLENARY-9_de_243_1
1136,20201119-1645-COMMITTEE-AFET_de_161_0
1137,20170830-1500-COMMITTEE-BUDG_de_16_1
1138,20151006-0900-PLENARY-12_de_320_0
1139,20190121-1500-COMMITTEE-ENVI_de_210_1
1140,20170112-1500-COMMITTEE-LIBE_de_11_1
1141,20090211-0900-COMMITTEE-PETI_de_176_0
1142,20111123-0900-COMMITTEE-ITRE_de_98_0
1143,20171106-1600-COMMITTEE-ITRE_de_24_0
1144,20180516-0900-COMMITTEE-CULT_de_115_0
1145,20140903-0900-COMMITTEE-LIBE_de_106_0
1146,20171006-1600-SPECIAL-UNKN_de_1_1
1147,20130905-1500-COMMITTEE-TRAN_de_282_1
1148,20190311-0900-PLENARY_de_253_1
1149,20170913-0900-PLENARY-19_de_61_0
1150,20090721-1500-COMMITTEE-AFET_de_291_0
1151,20110616-0900-COMMITTEE-AFET_de_105_1
1152,20170713-0900-COMMITTEE-JURI_de_85_1
1153,20141007-0900-COMMITTEE-PETI_de_258_0
1154,20120509-0900-PLENARY-13_de_176_1
1155,20150831-1500-COMMITTEE-AFET_de_213_1
1156,20171114-0900-PLENARY-19_de_116_0
1157,20131120-0900-PLENARY-18_de_207_1
1158,20200625-1645-COMMITTEE-INTA_de_163_1
1159,20100113-1630-SPECIAL_de_161_1
1160,20200924-1345-COMMITTEE-AFCO_de_119_1
1161,20130528-0900-COMMITTEE-INTA_de_75_1
1162,20101202-1030-COMMITTEE-JURI_de_184_1
1163,20171116-0900-PLENARY-4_de_25_0
1164,20191105-0900-COMMITTEE-CULT_de_46_0
1165,20200629-1345-COMMITTEE-ENVI_de_147_1
1166,20160225-0900-PLENARY-4_de_33_0
1167,20180628-0900-COMMITTEE-TAX3_de_198_0
1168,20181119-1500-COMMITTEE-CULT-PANEL2_de_182_0
1169,20120917-1500-COMMITTEE-CRIM_de_319_1
1170,20170711-1400-COMMITTEE-PANA_de_186_1
1171,20150506-1500-COMMITTEE-BUDG_de_236_0
1172,20151028-0900-PLENARY-5_de_80_0
1173,20130110-0900-COMMITTEE-CONT_de_8_0
1174,20120124-0900-COMMITTEE-AGRI_de_195_0
1175,20091013-1400-SPECIAL_de_386_1
1176,20200122-1000-COMMITTEE-ITRE_de_176_0
1177,20110322-1330-SPECIAL_de_65_1
1178,20160321-1500-COMMITTEE-PECH_de_195_0
1179,20110127-1430-SPECIAL_de_158_0
1180,20130909-0900-PLENARY-18_de_3_0
1181,20180702-1930-COMMITTEE-LIBE_de_83_0
1182,20170630-1100-SPECIAL-UNKN_de_60_2
1183,20110125-1500-COMMITTEE-CULT_de_135_0
1184,20170914-0900-COMMITTEE-AFET_de_44_1
1185,20200129-0900-PLENARY_de_221_0
1186,20140121-0900-COMMITTEE-AFET_de_125_1
1187,20100406-1500-COMMITTEE-ENVI_de_107_2
1188,20170322-1645-COMMITTEE-AFET-SEDE_de_126_1
1189,20141202-0900-COMMITTEE-TRAN_de_112_0
1190,20170612-1600-SPECIAL-UNKN_de_9_0
1191,20120618-1500-COMMITTEE-DEVE_de_265_0
1192,20110131-1500-COMMITTEE-AFCO_de_227_1
1193,20120130-1300-COMMITTEE-ECON_de_201_1
1194,20191204-1000-COMMITTEE-ITRE_de_198_1
1195,20091109-1500-COMMITTEE-DROI_de_67_1
1196,20100621-1500-COMMITTEE-DEVE_de_240_1
1197,20110314-1500-COMMITTEE-DROI_de_68_1
1198,20110211-1100-SPECIAL_de_76_1
1199,20171016-1500-COMMITTEE-ECON_de_142_0
1200,20131105-0900-COMMITTEE-ECON_de_206_1
1201,20120327-1215-SPECIAL-UNKN_de_19_0
1202,20160225-0900-PLENARY-3_de_59_1
1203,20151201-1500-COMMITTEE-AGRI_de_231_0
1204,20200928-1345-COMMITTEE-ENVI_de_39_0
1205,20160315-1630-COMMITTEE-CONT_de_66_0
1206,20110712-1500-COMMITTEE-AFET_de_26_1
1207,20180123-0900-COMMITTEE-IMCO_de_263_1
1208,20130423-0930-SPECIAL-UNKN_de_257_0
1209,20110127-0900-COMMITTEE-FEMM_de_73_1
1210,20091104-0900-COMMITTEE-PETI_de_227_1
1211,20091006-0900-COMMITTEE-AFCO_de_41_0
1212,20111205-1500-COMMITTEE-DROI_de_266_0
1213,20101109-1500-COMMITTEE-INTA_de_195_0
1214,20130315-1600-SPECIAL-UNKN_de_150_0
1215,20191126-0900-PLENARY_de_700_1
1216,20150707-0900-PLENARY-17_de_153_0
1217,20180829-0900-COMMITTEE-INTA_de_198_0
1218,20141016-0900-COMMITTEE-AFET_de_285_0
1219,20200509-1100-SPECIAL-OTHER_de_32_0
1220,20100602-0900-COMMITTEE-ECON_de_22_0
1221,20130507-0900-COMMITTEE-LIBE_de_55_0
1222,20170517-0900-PLENARY-4_de_158_1
1223,20180710-0900-COMMITTEE-TRAN_de_42_2
1224,20100712-1500-COMMITTEE-AGRI_de_196_0
1225,20110524-0900-COMMITTEE-TRAN_de_73_0
1226,20170529-1500-COMMITTEE-REGI_de_95_0
1227,20130916-1500-COMMITTEE-DEVE_de_77_1
1228,20131126-0900-COMMITTEE-JURI_de_199_1
1229,20100601-0900-COMMITTEE-CONT-BUDG_de_251_0
1230,20161107-1730-COMMITTEE-AFET-DEVE_de_94_1
1231,20201012-1645-COMMITTEE-AGRI_de_26_1
1232,20171010-1500-COMMITTEE-BUDG_de_187_1
1233,20181206-1400-COMMITTEE-AFCO_de_30_0
1234,20150505-1500-COMMITTEE-AFCO_de_266_0
1235,20110712-1500-COMMITTEE-INTA_de_230_1
1236,20100602-1330-SPECIAL_de_5_0
1237,20161209-1100-SPECIAL-UNKN_de_29_1
1238,20130424-1500-COMMITTEE-ITRE_de_260_0
1239,20130530-1500-COMMITTEE-ITRE_de_95_0
1240,20151209-0900-SPECIAL-UNKN_de_154_1
1241,20180711-0900-COMMITTEE-CULT_de_31_1
1242,20181121-1715-COMMITTEE-AGRI_de_28_0
1243,20120618-1500-COMMITTEE-TRAN_de_78_0
1244,20181023-0900-PLENARY_de_1160_0
1245,20140722-1500-COMMITTEE-DEVE_de_282_1
1246,20120712-0900-COMMITTEE-CRIM_de_210_0
1247,20141020-1900-COMMITTEE-HEARING2014MS_de_148_1
1248,20170620-0900-COMMITTEE-INTA_de_118_0
1249,20140130-0900-COMMITTEE-ENVI_de_94_0
1250,20110316-0900-COMMITTEE-INTA_de_252_0
1251,20121212-0900-PLENARY-5_de_272_0
1252,20150127-1500-COMMITTEE-JURI-INTA_de_155_1
1253,20130702-0900-PLENARY-11_de_184_1
1254,20110126-0900-COMMITTEE-TRAN_de_143_1
1255,20130121-1500-COMMITTEE-PETI_de_20_0
1256,20170424-1600-COMMITTEE-IMCO_de_100_1
1257,20110914-0900-PLENARY-4_de_21_1
1258,20191202-1500-COMMITTEE-PECH_de_49_0
1259,20100429-0900-COMMITTEE-JURI_de_58_1
1260,20130923-1500-COMMITTEE-ECON_de_194_0
1261,20160418-1500-COMMITTEE-ENVI_de_163_1
1262,20090421-0900-PLENARY-12_de_71_0
1263,20150708-1430-SPECIAL_de_6_0
1264,20091006-1500-COMMITTEE-LIBE_de_211_0
1265,20190723-1030-COMMITTEE-INTA_de_193_0
1266,20120508-1500-COMMITTEE-AGRI_de_140_0
1267,20120124-1500-COMMITTEE-ENVI_de_128_0
1268,20110510-0945-SPECIAL-UNKN_de_53_0
1269,20180517-1500-COMMITTEE-ITRE_de_37_0
1270,20170302-0900-PLENARY-8_de_7_0
1271,20131218-0900-COMMITTEE-LIBE_de_199_1
1272,20201027-1645-COMMITTEE-LIBE_de_35_1
1273,20170424-1500-COMMITTEE-LIBE_de_365_0
1274,20111115-0900-PLENARY-13_de_77_1
1275,20091126-0900-PLENARY-16_de_34_1
1276,20141204-1000-SPECIAL-UNKN_de_246_1
1277,20170123-1500-COMMITTEE-REGI_de_284_0
1278,20131217-1500-COMMITTEE-ITRE_de_123_0
1279,20120530-1500-COMMITTEE-LIBE_de_229_0
1280,20110630-0900-COMMITTEE-DROI_de_332_1
1281,20180913-0930-SPECIAL-STOA-O_de_107_0
1282,20121206-0900-COMMITTEE-EMPL_de_261_0
1283,20090401-0900-PLENARY-21_de_17_1
1284,20091202-0900-COMMITTEE-ECON_de_344_1
1285,20130612-0900-PLENARY-4_de_263_1
1286,20110413-1500-COMMITTEE-PETI_de_242_1
1287,20100125-1500-COMMITTEE-ENVI_de_40_0
1288,20180829-1730-COMMITTEE-INTA_de_52_1
1289,20171122-1430-COMMITTEE-PETI_de_275_1
1290,20101215-0900-PLENARY-16_de_24_0
1291,20121113-1500-COMMITTEE-ENVI-AGRI-IMCO_de_346_0
1292,20130305-1300-SPECIAL-UNKN_de_277_1
1293,20140224-0900-PLENARY-16_de_20_1
1294,20100504-1500-COMMITTEE-AFET_de_31_1
1295,20181022-2000-COMMITTEE-ECON_de_72_0
1296,20190416-0900-PLENARY_de_438_1
1297,20130319-0900-COMMITTEE-CONT_de_186_2
1298,20160926-1500-COMMITTEE-SEDE_de_184_1
1299,20160523-1500-COMMITTEE-BUDG_de_1_1
1300,20090226-0900-SPECIAL_de_16_1
1301,20111109-0900-SPECIAL_de_147_0
1302,20170118-0900-PLENARY-9_de_77_0
1303,20150608-1900-COMMITTEE-AGRI_de_168_1
1304,20110523-1500-COMMITTEE-PETI_de_155_1
1305,20170516-0900-PLENARY-16_de_170_0
1306,20170228-1500-COMMITTEE-ECON_de_116_2
1307,20091130-1500-COMMITTEE-FEMM_de_232_1
1308,20150420-1500-COMMITTEE-ECON_de_23_0
1309,20131112-1400-SPECIAL-STOA-PODE_de_73_0
1310,20150415-0900-PLENARY-16_de_57_0
1311,20110316-1500-COMMITTEE-IMCO_de_200_0
1312,20130529-0900-COMMITTEE-ITRE_de_283_1
1313,20100407-1630-COMMITTEE-AFET_de_199_1
1314,20180619-0900-COMMITTEE-IMCO_de_85_1
1315,20150715-1500-COMMITTEE-EMPL_de_175_2
1316,20180625-1500-SPECIAL-DELEGATIONS_de_175_0
1317,20131010-0900-PLENARY-4_de_55_1
1318,20110524-1545-COMMITTEE-CONT_de_51_0
1319,20160414-0900-PLENARY-3_de_2_0
1320,20191003-0900-SPECIAL-HEARING-4Q2_de_199_0
1321,20100126-1500-COMMITTEE-LIBE_de_184_1
1322,20180327-0900-COMMITTEE-REGI_de_79_0
1323,20160317-1500-COMMITTEE-ITRE_de_159_2
1324,20130226-0900-COMMITTEE-ENVI_de_228_1
1325,20111004-0904-COMMITTEE-SEDE_de_116_1
1326,20150903-1500-COMMITTEE-AFCO_de_224_0
1327,20131216-1500-COMMITTEE-TRAN_de_65_0
1328,20180507-1026-COMMITTEE-PEST_de_71_0
1329,20181008-1500-COMMITTEE-ECON_de_310_0
1330,20140903-0900-COMMITTEE-INTA_de_201_2
1331,20180516-1430-COMMITTEE-AGRI_de_32_0
1332,20091109-1500-COMMITTEE-DROI_de_132_0
1333,20200217-1500-COMMITTEE-IMCO_de_5_0
1334,20160315-1500-COMMITTEE-AFET_de_195_0
1335,20180322-1000-SPECIAL-UNKN_de_91_1
1336,20121015-1000-SPECIAL_de_23_0
1337,20190207-1030-COMMITTEE-EMPL_de_70_1
1338,20100928-1500-COMMITTEE-ENVI_de_196_0
1339,20120229-0900-COMMITTEE-AFET_de_61_1
1340,20120326-1500-COMMITTEE-JURI_de_57_1
1341,20120228-0900-COMMITTEE-FEMM_de_281_0
1342,20100310-0900-PLENARY-8_de_117_1
1343,20170711-0900-COMMITTEE-BUDG_de_300_0
1344,20160428-1400-SPECIAL-UNKN_de_11_1
1345,20171121-0900-COMMITTEE-DEVE_de_179_1
1346,20170124-0900-COMMITTEE-CULT_de_96_1
1347,20120326-1500-COMMITTEE-CONT_de_56_0
1348,20111116-0900-PLENARY-12_de_18_0
1349,20150430-0900-PLENARY-7_de_50_0
1350,20110920-0900-COMMITTEE-LIBE_de_51_0
1351,20111109-1500-COMMITTEE-AFCO-LIBE_de_351_1
1352,20120206-1500-COMMITTEE-IMCO_de_112_1
1353,20140212-1500-COMMITTEE-DROI_de_149_0
1354,20130620-0900-COMMITTEE-ITRE_de_164_0
1355,20100408-0900-COMMITTEE-PECH_de_2_1
1356,20091117-0930-SPECIAL_de_173_1
1357,20150326-0900-COMMITTEE-BUDG-ECON_de_159_0
1358,20141202-0900-COMMITTEE-TRAN_de_71_0
1359,20160831-0900-COMMITTEE-DEVE_de_251_0
1360,20100309-0900-PLENARY-13_de_87_1
1361,20200218-1715-COMMITTEE-ECON_de_37_0
1362,20100316-1100-SPECIAL_de_63_1
1363,20180321-1430-COMMITTEE-IMCO_de_171_0
1364,20180411-1500-SPECIAL-UNKN_de_66_0
1365,20100304-1500-COMMITTEE-LIBE_de_238_0
1366,20160404-1500-COMMITTEE-INTA_de_64_0
1367,20130529-1500-COMMITTEE-AGRI_de_357_0
1368,20100223-1400-COMMITTEE-AFET_de_199_0
1369,20101130-1500-COMMITTEE-ECON_de_97_0
1370,20110526-1000-COMMITTEE-SEDE_de_20_1
1371,20110321-1500-COMMITTEE-IMCO_de_23_0
1372,20200708-1100-SPECIAL-PRESSER_de_3_1
1373,20111013-0900-PLENARY-3_de_5_0
1374,20140517-1030-SPECIAL_de_113_0
1375,20130123-0900-COMMITTEE-BUDG_de_267_1
1376,20170427-1400-COMMITTEE-LIBE_de_14_0
1377,20181015-1600-COMMITTEE-IMCO_de_119_1
1378,20190130-0900-PLENARY_de_925_0
1379,20191105-0900-COMMITTEE-REGI_de_185_1
1380,20160217-1130-SPECIAL-UNKN_de_17_0
1381,20090930-0900-COMMITTEE-AGRI_de_101_0
1382,20150625-1500-COMMITTEE-LIBE_de_313_1
1383,20120911-0900-PLENARY-21_de_22_0
1384,20120917-1500-COMMITTEE-EMPL_de_228_1
1385,20191204-1000-COMMITTEE-FEMM_de_213_1
1386,20190131-0900-PLENARY_de_141_1
1387,20181212-0900-PLENARY_de_496_1
1388,20170710-1500-COMMITTEE-INTA_de_29_1
1389,20120917-1500-COMMITTEE-REGI_de_8_0
1390,20110228-1500-COMMITTEE-TRAN_de_308_0
1391,20150615-1500-COMMITTEE-JURI_de_208_0
1392,20140924-1500-COMMITTEE-JURI_de_59_1
1393,20171215-1000-SPECIAL-UNKN_de_48_1
1394,20140722-1500-COMMITTEE-INTA_de_149_0
1395,20180709-1500-COMMITTEE-LIBE_de_150_1
1396,20170123-1530-COMMITTEE-PETI_de_133_1
1397,20150114-0900-PLENARY-13_de_54_1
1398,20091013-1400-SPECIAL_de_273_1
1399,20120227-1515-COMMITTEE-ECON-BUDG-EMPL_de_166_1
1400,20101014-0900-SPECIAL-AFET_de_268_2
1401,20170503-1100-SPECIAL-UNKN_de_129_0
1402,20100921-0900-PLENARY-10_de_33_1
1403,20110830-0900-COMMITTEE-FEMM_de_186_0
1404,20110523-1500-COMMITTEE-TRAN_de_48_1
1405,20150223-1500-COMMITTEE-AFET_de_202_1
1406,20130226-1500-COMMITTEE-SEDE_de_251_1
1407,20160224-0900-PLENARY-11_de_17_0
1408,20151207-1500-COMMITTEE-CONT_de_215_0
1409,20150715-0900-COMMITTEE-AGRI_de_255_1
1410,20170503-0930-COMMITTEE-AFCO_de_110_0
1411,20131216-1500-COMMITTEE-IMCO_de_298_1
1412,20171115-0900-PLENARY-5_de_5_1
1413,20140319-0900-COMMITTEE-PETI_de_134_0
1414,20200220-0900-COMMITTEE-JURI_de_159_1
1415,20100929-0900-COMMITTEE-AGRI_de_188_0
1416,20171214-0900-PLENARY-7_de_4_1
1417,20170529-1500-COMMITTEE-REGI_de_157_1
1418,20100929-0900-COMMITTEE-INTA_de_111_0
1419,20130611-0900-PLENARY-13_de_29_0
1420,20150119-1500-COMMITTEE-CULT_de_229_0
1421,20170710-1500-COMMITTEE-AGRI_de_88_0
1422,20161128-1500-COMMITTEE-LIBE_de_57_0
1423,20110412-0900-COMMITTEE-IMCO_de_19_1
1424,20151109-1500-COMMITTEE-ENVI_de_338_0
1425,20111205-1500-SPECIAL_de_241_1
1426,20131010-0900-PLENARY-22_de_74_0
1427,20100601-1500-COMMITTEE-LIBE_de_293_1
1428,20151022-0900-COMMITTEE-DROI_de_117_0
1429,20200625-0900-COMMITTEE-INTA_de_54_0
1430,20120425-0900-SPECIAL-UNKN_de_125_0
1431,20110316-0900-COMMITTEE-TRAN_de_66_0
1432,20091202-1500-COMMITTEE-ITRE_de_281_1
1433,20131025-1600-SPECIAL-UNKN_de_92_0
1434,20101020-0900-PLENARY-11_de_27_1
1435,20171004-0900-PLENARY-3_de_122_1
1436,20180221-1500-COMMITTEE-AGRI_de_97_1
1437,20110830-0900-COMMITTEE-FEMM_de_310_1
1438,20111116-0900-PLENARY-14_de_28_1
1439,20160421-0900-COMMITTEE-LIBE_de_212_1
1440,20150624-0900-PLENARY-12_de_9_1
1441,20171025-0900-PLENARY-18_de_101_0
1442,20090914-0900-PLENARY-13_de_6_0
1443,20100928-0900-COMMITTEE-INTA_de_244_1
1444,20091110-1700-COMMITTEE-ITRE_de_135_2
1445,20121106-0900-COMMITTEE-INTA_de_340_2
1446,20100316-1500-COMMITTEE-ENVI_de_87_1
1447,20130527-1500-COMMITTEE-AFCO_de_307_0
1448,20131217-0900-COMMITTEE-CULT_de_65_1
1449,20100512-0900-COMMITTEE_de_118_0
1450,20100428-0900-COMMITTEE-TRAN_de_215_0
1451,20100113-1431-SPECIAL_de_253_1
1452,20181004-0930-COMMITTEE-TERR_de_155_2
1453,20110413-1500-COMMITTEE-ECON_de_253_0
1454,20101108-1500-COMMITTEE-DROI_de_53_0
1455,20150908-0900-PLENARY-7_de_13_0
1456,20190319-1635-SPECIAL-SEMINAR_de_91_1
1457,20130418-0900-PLENARY-13_de_57_0
1458,20131105-1530-COMMITTEE-AGRI_de_241_0
1459,20161129-0900-COMMITTEE-REGI_de_295_1
1460,20160908-0900-COMMITTEE-PECH_de_175_1
1461,20130218-1530-COMMITTEE-AFCO_de_22_1
1462,20140923-1500-COMMITTEE-AFET_de_31_1
1463,20100427-0900-COMMITTEE-ENVI_de_55_0
1464,20160616-1500-COMMITTEE-LIBE_de_259_0
1465,20170530-1100-COMMITTEE-CONT_de_74_0
1466,20171121-1000-COMMITTEE-IMCO_de_158_0
1467,20150317-0900-COMMITTEE-AFCO_de_72_0
1468,20140226-0900-PLENARY-16_de_208_0
1469,20180927-0920-COMMITTEE-INTA_de_14_1
1470,20130422-1500-COMMITTEE-EMPL_de_81_0
1471,20100713-0900-COMMITTEE-LIBE_de_18_0
1472,20160602-1500-COMMITTEE-PETI_de_164_1
1473,20161013-1630-COMMITTEE-ITRE-ITRE-ENVI_de_94_0
1474,20160114-0900-COMMITTEE-LIBE_de_305_0
1475,20120119-0900-PLENARY-11_de_0_1
1476,20141013-1500-COMMITTEE-TRAN_de_50_0
1477,20121009-1500-COMMITTEE-ECON_de_233_0
1478,20090212-1100-COMMITTEE-DEVE_de_69_0
1479,20180222-0900-COMMITTEE-JURI_de_188_1
1480,20170214-0900-PLENARY-19_de_170_1
1481,20160512-0900-PLENARY-9_de_5_1
1482,20100602-1500-COMMITTEE-PECH_de_21_1
1483,20170914-1000-COMMITTEE-BUDG_de_28_0
1484,20191021-0900-PLENARY_de_365_1
1485,20110928-1330-SPECIAL-UNKN_de_44_1
1486,20191205-1000-COMMITTEE-FEMM_de_193_0
1487,20151013-0900-COMMITTEE-ENVI_de_188_1
1488,20161012-1500-COMMITTEE-ITRE_de_193_0
1489,20091020-1500-SPECIAL_de_11_0
1490,20160520-1230-SPECIAL-UNKN3_de_119_1
1491,20170503-1500-COMMITTEE-AFET-SEDE_de_85_0
1492,20151012-1500-COMMITTEE-IMCO_de_209_0
1493,20160831-0900-COMMITTEE-INTA_de_234_1
1494,20161107-1730-COMMITTEE-AFET-DEVE_de_91_1
1495,20101201-0900-COMMITTEE-ITRE_de_284_0
1496,20100317-1500-COMMITTEE-AGRI_de_361_0
1497,20180913-0900-PLENARY_de_491_0
1498,20130320-1400-SPECIAL-UNKN_de_74_0
1499,20121025-0900-PLENARY-15_de_80_1
1500,20110321-1500-COMMITTEE-ECON_de_99_2
1501,20160426-0900-COMMITTEE-CULT_de_7_0
1502,20100420-0900-PLENARY-14_de_34_0
1503,20130208-1600-SPECIAL-EUROSCOLA_de_11_0
1504,20180913-0900-PLENARY_de_308_1
1505,20120315-0900-PLENARY-10_de_41_1
1506,20120530-0900-COMMITTEE-ENVI_de_159_1
1507,20151207-1500-COMMITTEE-CULT_de_89_0
1508,20090902-0900-COMMITTEE-ECON_de_64_1
1509,20110322-0900-COMMITTEE-IMCO_de_14_0
1510,20130423-1500-COMMITTEE-FEMM_de_231_1
1511,20141203-1500-COMMITTEE-INTA_de_29_1
1512,20120320-1500-COMMITTEE-ENVI_de_26_1
1513,20191114-1300-SPECIAL-HEARING-2Q2_de_197_0
1514,20141216-0900-PLENARY-2_de_85_0
1515,20121003-1500-COMMITTEE-BUDG_de_196_1
1516,20161117-0900-COMMITTEE-AFET-DEVE_de_287_0
1517,20140722-1500-COMMITTEE-EMPL_de_167_0
1518,20200922-0900-COMMITTEE-BUDG_de_197_1
1519,20190131-1000-SPECIAL-EUROSCOLA_de_80_0
1520,20200608-1545-COMMITTEE-ECON_de_42_1
1521,20180409-1500-COMMITTEE-TERR_de_219_0
1522,20100111-1800-SPECIAL_de_125_0
1523,20100713-0900-COMMITTEE-DEVE_de_77_1
1524,20111003-1500-COMMITTEE-CONT_de_111_0
1525,20091021-0900-PLENARY-10_de_106_1
1526,20191203-0900-COMMITTEE-ENVI_de_37_0
1527,20150226-1430-COMMITTEE-JURI_de_72_0
1528,20120530-1700-COMMITTEE-PECH_de_76_1
1529,20121127-1500-COMMITTEE-INTA_de_34_1
1530,20091110-1500-COMMITTEE-JURI_de_63_0
1531,20110217-0900-PLENARY-11_de_56_1
1532,20160216-1500-COMMITTEE-INTA_de_72_1
1533,20191111-1500-COMMITTEE-PECH_de_163_1
1534,20120229-1500-COMMITTEE-AFET_de_309_1
1535,20110927-0900-PLENARY-3_de_138_0
1536,20130206-1400-COMMITTEE-AFET_de_24_0
1537,20131009-0900-PLENARY-4_de_90_0
1538,20100607-1500-SPECIAL_de_97_0
1539,20131011-0915-SPECIAL-UNKN_de_128_0
1540,20130408-1500-COMMITTEE-LIBE_de_26_1
1541,20180903-1500-COMMITTEE-CONT_de_18_1
1542,20131107-1500-SPECIAL-UNKN_de_7_1
1543,20110413-0900-COMMITTEE-ITRE_de_274_1
1544,20150908-0900-PLENARY-7_de_4_0
1545,20111003-1500-COMMITTEE-ENVI_de_182_0
1546,20100317-0900-COMMITTEE-ITRE_de_201_1
1547,20191111-1500-COMMITTEE-PECH_de_90_1
1548,20100317-0900-COMMITTEE-DEVE_de_169_0
1549,20130121-1500-COMMITTEE-TRAN_de_342_1
1550,20110420-1500-COMMITTEE-FEMM_de_164_0
1551,20110524-1500-COMMITTEE-ECON_de_292_1
1552,20141104-0900-COMMITTEE-AFET_de_272_1
